Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/223-Emerson-Ave-Pittsburgh-PA-15215/11335367_zpid/","","","547000","496500","2989","297200","10/12/2023","","","","3920.4","sqft","139.53","4","2","","Elizabeth Kofmehl","No","No","","223 Emerson Ave","Pittsburgh","15215","PA","USA","40.491936","-79.89992"
"https://www.zillow.com/homedetails/5846-Bartlett-St-Pittsburgh-PA-15217/2056819054_zpid/","","","865000","","1597","","08/31/2023","","","","10798.52","sqft","80.1","6","6","","Sherri Mayer","No","No","","5846 Bartlett St","Pittsburgh","15217","PA","USA","",""
"https://www.zillow.com/homedetails/709-Maryland-Ave-Pittsburgh-PA-15232/11625292_zpid/","","","526000","517800","3096","310000","08/25/2023","","","","6599.34","sqft","79.7","5","3","","Jay Phoebe","No","No","","709 Maryland Ave","Pittsburgh","15232","PA","USA","40.453884","-79.92909"
"https://www.zillow.com/homedetails/2207-Aurora-Dr-Pittsburgh-PA-15237/2057567247_zpid/","","","825000","","1984","","08/21/2023","","","","0.92","acres","896739.13","12","12","","Georgie Smigel","No","No","","2207 Aurora Dr","Pittsburgh","15237","PA","USA","40.56599","-80.08045"
"https://www.zillow.com/homedetails/Us-Route-30-Irwin-PA-15642/304142423_zpid/","","","3000000","838400","5032","210430","08/15/2023","","","","4","acres","750000","","","","","No","No","","Us Route 30","Irwin","15642","PA","USA","40.3496","-79.78295"
"https://www.zillow.com/homedetails/416-Bailey-Ave-Pittsburgh-PA-15211/11474391_zpid/","","","510000","561800","3077","197700","08/03/2023","5349","sqft","95.34","5698","sqft","89.51","8","4","","","No","No","","416 Bailey Ave","Pittsburgh","15211","PA","USA","40.426456","-79.99896"
"https://www.zillow.com/homedetails/330-46th-St-Pittsburgh-PA-15201/2064138079_zpid/","","","4000000","","1828","","08/03/2023","","","","0.47","acres","8497981.73","10","13","","Ryan Shedlock","No","No","","330 46th St","Pittsburgh","15201","PA","USA","",""
"https://www.zillow.com/homedetails/416-418-Bailey-Ave-Pittsburgh-PA-15211/2057208438_zpid/","","","510000","509900","3077","","08/02/2023","","","","7840.8","sqft","65.04","6","6","","Reed Pirain","No","No","","416-418 Bailey Ave","Pittsburgh","15211","PA","USA","",""
"https://www.zillow.com/homedetails/5915-Alder-St-Pittsburgh-PA-15232/59835583_zpid/","","","590000","591100","3539","247500","07/21/2023","","","","3598.06","sqft","163.98","4","3","","Jay Phoebe","No","No","","5915 Alder St","Pittsburgh","15232","PA","USA","40.456764","-79.92842"
"https://www.zillow.com/homedetails/5530-Stanton-Ave-Pittsburgh-PA-15206/2059035892_zpid/","","","627500","","1470","","07/18/2023","","","","5445","sqft","115.24","6","6","","Colleen Anthony","No","No","","5530 Stanton Ave","Pittsburgh","15206","PA","USA","40.471653","-79.92743"
