Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/5707-Wellesley-Ave-Pittsburgh-PA-15206/11620879_zpid/","","","285000","304200","1599","101900","10/17/2023","1762","sqft","161.75","3171.17","sqft","89.87","4","3","","Emily Bua","No","No","","5707 Wellesley Ave","Pittsburgh","15206","PA","USA","40.473755","-79.92292"
"https://www.zillow.com/homedetails/145-The-Blvd-Pittsburgh-PA-15210/2055943117_zpid/","","","273000","","1349","","10/16/2023","","","","8712","sqft","31.34","4","2","","Jeanne McDade","No","No","","145 The Blvd","Pittsburgh","15210","PA","USA","40.401478","-79.98635"
"https://www.zillow.com/homedetails/78-S-12th-St-Pittsburgh-PA-15203/11474777_zpid/","","","312000","347100","1690","185100","10/13/2023","","","","2879.32","sqft","108.36","4","4","","Gina Rowlands","No","No","","78 S 12th St","Pittsburgh","15203","PA","USA","40.428165","-79.98672"
"https://www.zillow.com/homedetails/111-W-Steuben-St-Pittsburgh-PA-15205/11584740_zpid/","","","425000","436900","3997","160900","10/13/2023","","","","8751.2","sqft","48.56","8","4","","Natalie Bates","No","No","","111 W Steuben St","Pittsburgh","15205","PA","USA","40.43854","-80.07238"
"https://www.zillow.com/homedetails/805-Norwood-Ave-Pittsburgh-PA-15202/11368212_zpid/","","","265000","265000","874","94900","10/06/2023","","","","6534","sqft","40.56","4","3","","Rosina Scalamogna","No","No","","805 Norwood Ave","Pittsburgh","15202","PA","USA","40.50697","-80.06908"
"https://www.zillow.com/homedetails/729-N-Saint-Clair-St-Pittsburgh-PA-15206/11622327_zpid/","","","500000","500000","3309","85100","10/06/2023","","","","3341.05","sqft","149.65","4","3","","Justin Cummings","No","No","","729 N Saint Clair St","Pittsburgh","15206","PA","USA","40.46993","-79.92481"
"https://www.zillow.com/homedetails/101-103-N-Meadowcroft-Ave-Pittsburgh-PA-15216/11655420_zpid/","","","368000","368000","2169","236200","10/06/2023","","","","0.34","acres","1069456.55","5","2","","Reed Pirain","No","No","","101-103 N Meadowcroft Ave","Pittsburgh","15216","PA","USA","40.389866","-80.04824"
"https://www.zillow.com/homedetails/374-Butler-St-Pittsburgh-PA-15223/2056938427_zpid/","","","344000","","995","","10/06/2023","","","","435.6","sqft","789.72","6","5","","Stefania James","No","No","","374 Butler St","Pittsburgh","15223","PA","USA","",""
"https://www.zillow.com/homedetails/5021-5029-Chaplain-Way-Pittsburgh-PA-15207/2056992415_zpid/","","","377500","377500","1234","","10/05/2023","","","","3423.82","sqft","110.26","15","5","","Tatjana Douglas","No","No","","5021-5029 Chaplain Way","Pittsburgh","15207","PA","USA","",""
"https://www.zillow.com/homedetails/1580-Electric-Ave-East-Pittsburgh-PA-15112/2107710536_zpid/","","","340000","340000","1635","","10/05/2023","","","","0.33","acres","1019368.16","14","10","","Ryan Shedlock","No","No","","1580 Electric Ave","East Pittsburgh","15112","PA","USA","40.402676","-79.837746"
"https://www.zillow.com/homedetails/452-Broadmoor-Ave-Pittsburgh-PA-15228/11357495_zpid/","","","357500","357500","2151","186100","09/29/2023","","","","9583.2","sqft","37.3","6","4","","Doug Burig","No","No","","452 Broadmoor Ave","Pittsburgh","15228","PA","USA","40.374783","-80.02909"
"https://www.zillow.com/homedetails/42-Baldwick-Rd-Pittsburgh-PA-15205/11473779_zpid/","","","268000","268000","874","106000","09/29/2023","","","","5500","sqft","48.73","5","4","","Alex Deacon","No","No","","42 Baldwick Rd","Pittsburgh","15205","PA","USA","40.429245","-80.06443"
"https://www.zillow.com/homedetails/4626-1-2-Torley-St-Pittsburgh-PA-15224/11520668_zpid/","","","379000","379000","2471","95500","09/29/2023","","","","2944.66","sqft","128.71","7","4","","Christine Wilson","No","No","","4626 1/2 Torley St","Pittsburgh","15224","PA","USA","40.464306","-79.94902"
"https://www.zillow.com/homedetails/609-S-Braddock-Ave-Pittsburgh-PA-15221/11342136_zpid/","","","431700","431700","2700","196200","09/22/2023","2747","sqft","157.15","4080","sqft","105.81","5","3","","","No","No","","609 S Braddock Ave","Pittsburgh","15221","PA","USA","40.439316","-79.89715"
"https://www.zillow.com/homedetails/609-Braddock-Crescent-Sq-Pittsburgh-PA-15221/2056124198_zpid/","","","431700","","1309","","09/22/2023","","","","4077.22","sqft","105.88","4","3","","Krisztian Burzuk","No","No","","609 Braddock Crescent Sq","Pittsburgh","15221","PA","USA","",""
"https://www.zillow.com/homedetails/1027-Lancaster-Ave-Pittsburgh-PA-15218/11343517_zpid/","","","269000","269000","2435","221400","09/20/2023","","","","5998.21","sqft","44.85","4","2","","Libby Sosinski","No","No","","1027 Lancaster Ave","Pittsburgh","15218","PA","USA","40.431923","-79.89815"
"https://www.zillow.com/homedetails/319-Wyoming-St-Pittsburgh-PA-15211/11516276_zpid/","","","350000","350000","1514","45200","09/20/2023","","","","2391.44","sqft","146.36","3","2","","Gina Giampietro","No","No","","319 Wyoming St","Pittsburgh","15211","PA","USA","40.428326","-80.00621"
"https://www.zillow.com/homedetails/1118-N-Saint-Clair-St-Pittsburgh-PA-15206/11620397_zpid/","","","425000","424900","2999","130200","09/14/2023","","","","3628.8","sqft","117.12","4","2","","Lisa Harris","No","No","","1118 N Saint Clair St","Pittsburgh","15206","PA","USA","40.475018","-79.92105"
"https://www.zillow.com/homedetails/404-Boggs-Ave-Pittsburgh-PA-15211/2056525750_zpid/","","","405000","","1394","","09/08/2023","","","","3998.81","sqft","101.28","6","4","","Jay Kass","No","No","","404 Boggs Ave","Pittsburgh","15211","PA","USA","40.424145","-80.009476"
"https://www.zillow.com/homedetails/555-Orchard-Ave-Bellevue-PA-15202/59836698_zpid/","","","260000","259900","1800","106400","09/07/2023","","","","5998.21","sqft","43.35","4","2","","Ryan Brown","No","No","","555 Orchard Ave","Bellevue","15202","PA","USA","40.499813","-80.055145"
"https://www.zillow.com/homedetails/221-Ella-St-Pittsburgh-PA-15224/11515039_zpid/","","","340000","339900","1934","70000","09/05/2023","","","","2400.16","sqft","141.66","5","3","","Barbara Averell","No","No","","221 Ella St","Pittsburgh","15224","PA","USA","40.463924","-79.9507"
"https://www.zillow.com/homedetails/613-613-W-Main-St-615-Carnegie-PA-15106/2057395036_zpid/","","","320000","","1200","","09/05/2023","","","","5066.03","sqft","63.17","7","3","","Brian Kirchner","No","No","# 615","613-613 W Main St #615","Carnegie","15106","PA","USA","",""
"https://www.zillow.com/homedetails/101-S-21st-St-Pittsburgh-PA-15203/11291403_zpid/","","","458000","457900","4046","324000","09/01/2023","","","","1916.64","sqft","238.96","6","5","","Mary Zavodszky","No","No","","101 S 21st St","Pittsburgh","15203","PA","USA","40.427937","-79.97608"
"https://www.zillow.com/homedetails/21-21-S-Bryant-Ave-23-Pittsburgh-PA-15202/2056950395_zpid/","","","285000","","1217","","08/31/2023","","","","5754.28","sqft","49.53","4","2","","Nancy Dorn","No","No","# 23","21-21 S Bryant Ave #23","Pittsburgh","15202","PA","USA","",""
"https://www.zillow.com/homedetails/166-6th-Ave-Pittsburgh-PA-15229/11441548_zpid/","","","295000","297600","900","144400","08/30/2023","","","","9748.73","sqft","30.26","2","5","","Don Boyle","No","No","","166 6th Ave","Pittsburgh","15229","PA","USA","40.526527","-80.022"
"https://www.zillow.com/homedetails/963-1st-St-Pittsburgh-PA-15237/11482030_zpid/","","","262000","261800","2085","156600","08/28/2023","","","","6346.69","sqft","41.28","4","2","","Mary Jane DiMartino","No","No","","963 1st St","Pittsburgh","15237","PA","USA","40.536686","-80.03728"
