Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/373-Bost-Dr-West-Mifflin-PA-15122/11427871_zpid/","","","209000","209000","1510","77100","10/13/2023","900","sqft","232.22","7056.72","sqft","29.62","3","2","","John Vogel","No","No","","373 Bost Dr","West Mifflin","15122","PA","USA","40.346504","-79.927574"
"https://www.zillow.com/homedetails/5470-Library-Rd-Bethel-Park-PA-15102/11547335_zpid/","","","210000","230900","1800","151600","10/13/2023","1516","sqft","138.52","0.41","acres","512195.12","3","2","","Jason Wilcox","No","No","","5470 Library Rd","Bethel Park","15102","PA","USA","40.324234","-80.026535"
"https://www.zillow.com/homedetails/4310-McKee-Dr-Pittsburgh-PA-15236/11430024_zpid/","","","209900","209900","1394","99500","10/11/2023","1094","sqft","191.86","6098.4","sqft","34.42","3","1","","John Geisler","No","No","","4310 McKee Dr","Pittsburgh","15236","PA","USA","40.354065","-80.01117"
"https://www.zillow.com/homedetails/1712-Morningside-Ave-Pittsburgh-PA-15206/11278444_zpid/","","","212500","212500","1249","38500","10/06/2023","","","","1298.09","sqft","163.7","2","1","","Melinda Lynch","No","No","","1712 Morningside Ave","Pittsburgh","15206","PA","USA","40.485516","-79.927986"
"https://www.zillow.com/homedetails/3928-Dowling-Ave-Pittsburgh-PA-15221/11455075_zpid/","","","209900","209900","1548","122100","10/06/2023","1722","sqft","121.89","7657.85","sqft","27.41","4","2","","Rosemarie Stashko","No","No","","3928 Dowling Ave","Pittsburgh","15221","PA","USA","40.427216","-79.84445"
"https://www.zillow.com/homedetails/704-New-Texas-Rd-Pittsburgh-PA-15239/11262456_zpid/","","","210000","210000","1731","129500","10/05/2023","","","","0.51","acres","411764.71","4","2","","Margaret Divincenzo","No","No","","704 New Texas Rd","Pittsburgh","15239","PA","USA","40.45968","-79.72378"
"https://www.zillow.com/homedetails/107-Flicker-Dr-Mc-Kees-Rocks-PA-15136/11263869_zpid/","","","209000","209000","1385","119700","10/03/2023","1181","sqft","176.97","9679.03","sqft","21.59","3","1","","Frankie Jo Kunselman","No","No","","107 Flicker Dr","Mc Kees Rocks","15136","PA","USA","40.479164","-80.096596"
"https://www.zillow.com/homedetails/1524-Fallowfield-Ave-Pittsburgh-PA-15216/11445016_zpid/","","","210000","210000","1650","96900","10/02/2023","","","","3441.24","sqft","61.02","4","2","","Susan Kaczorek","No","No","","1524 Fallowfield Ave","Pittsburgh","15216","PA","USA","40.41192","-80.02412"
"https://www.zillow.com/homedetails/1660-Morningside-Ave-Pittsburgh-PA-15206/11278254_zpid/","","","210000","210000","1599","100600","09/29/2023","1334","sqft","157.42","5000.69","sqft","41.99","3","1","","Joe Yost","No","No","","1660 Morningside Ave","Pittsburgh","15206","PA","USA","40.484318","-79.92893"
"https://www.zillow.com/homedetails/203-Everglade-Dr-Pittsburgh-PA-15235/11531959_zpid/","","","210000","202700","1666","80500","09/29/2023","1338","sqft","156.95","0.26","acres","812379.11","3","2","","Terence Young","No","No","","203 Everglade Dr","Pittsburgh","15235","PA","USA","40.472797","-79.81546"
"https://www.zillow.com/homedetails/428-Washington-St-Springdale-PA-15144/11564342_zpid/","","","212000","212000","1417","42700","09/22/2023","1336","sqft","158.68","7744.97","sqft","27.37","3","1","","Jason Mazzei","No","No","","428 Washington St","Springdale","15144","PA","USA","40.54398","-79.7904"
"https://www.zillow.com/homedetails/822-Lindenwood-Dr-Pittsburgh-PA-15234/11357720_zpid/","","","210000","210000","1700","123100","09/21/2023","1574","sqft","133.42","7148.2","sqft","29.38","3","2","","Barbara Baker","No","No","","822 Lindenwood Dr","Pittsburgh","15234","PA","USA","40.374752","-80.01916"
"https://www.zillow.com/homedetails/617-Griffin-St-Pittsburgh-PA-15211/11323418_zpid/","","","209000","209000","1400","90700","09/20/2023","1260","sqft","165.87","2395.8","sqft","87.24","3","1","","Cindy Milcic","No","No","","617 Griffin St","Pittsburgh","15211","PA","USA","40.421257","-80.01159"
"https://www.zillow.com/homedetails/189-Inglewood-Dr-Pittsburgh-PA-15228/11397727_zpid/","","","210000","210000","1200","141700","09/20/2023","","","","9718.24","sqft","21.61","2","1","","Mark Ratti","No","No","","189 Inglewood Dr","Pittsburgh","15228","PA","USA","40.363785","-80.055595"
"https://www.zillow.com/homedetails/120-Lilmont-Dr-Pittsburgh-PA-15218/11383832_zpid/","","","210000","210000","1471","71600","09/18/2023","1025","sqft","204.88","10227.89","sqft","20.53","3","2","","Viktor Sizov","No","No","","120 Lilmont Dr","Pittsburgh","15218","PA","USA","40.41521","-79.870605"
"https://www.zillow.com/homedetails/139-Locust-St-Bellevue-PA-15202/11405300_zpid/","","","210000","210000","1485","91300","09/18/2023","","","","7100.28","sqft","29.58","3","1","","Gina Cuccaro","No","No","","139 Locust St","Bellevue","15202","PA","USA","40.51101","-80.09539"
"https://www.zillow.com/homedetails/1549-Lucille-Dr-Pittsburgh-PA-15234/11430884_zpid/","","","211500","211400","1698","119300","09/15/2023","976","sqft","216.7","0.64","acres","329029.25","3","2","","Maria Holzworth","No","No","","1549 Lucille Dr","Pittsburgh","15234","PA","USA","40.35486","-80.01995"
"https://www.zillow.com/homedetails/161-2nd-Ave-Pittsburgh-PA-15229/11484410_zpid/","","","209900","209800","1366","102400","09/15/2023","","","","6250.86","sqft","33.58","2","1","","Georgie Smigel","No","No","","161 2nd Ave","Pittsburgh","15229","PA","USA","40.531487","-80.02567"
"https://www.zillow.com/homedetails/1031-Emery-Dr-Pittsburgh-PA-15227/11642237_zpid/","","","212000","211900","1507","87200","09/15/2023","","","","8611.81","sqft","24.62","3","2","","Susan Meadowcroft","No","No","","1031 Emery Dr","Pittsburgh","15227","PA","USA","40.39322","-79.96525"
"https://www.zillow.com/homedetails/2475-Bethel-Church-Rd-Bethel-Park-PA-15102/11470945_zpid/","","","211900","211900","1500","144100","09/13/2023","","","","0.28","acres","745864.13","4","3","","Tracy Artman","No","No","","2475 Bethel Church Rd","Bethel Park","15102","PA","USA","40.34374","-80.03253"
