Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/210-Grant-St-Wall-PA-15148/11572451_zpid/","","","95000","91500","997","4500","10/13/2023","1083","sqft","87.72","3101.47","sqft","30.63","2","1","","Jodi Petrarca","No","No","","210 Grant St","Wall","15148","PA","USA","40.392414","-79.797646"
"https://www.zillow.com/homedetails/721-N-Atlantic-Ave-Pittsburgh-PA-15224/11519403_zpid/","","","88000","94000","1546","64900","10/11/2023","864","sqft","101.85","3741.8","sqft","23.52","3","1","","Jesse Kohser","No","No","","721 N Atlantic Ave","Pittsburgh","15224","PA","USA","40.46988","-79.93806"
"https://www.zillow.com/homedetails/2313-Manor-Ave-Pittsburgh-PA-15218/11383054_zpid/","","","93000","93000","1092","46900","10/06/2023","1000","sqft","93","2626.67","sqft","35.41","2","1","","Randall Widmaier","No","No","","2313 Manor Ave","Pittsburgh","15218","PA","USA","40.42049","-79.88071"
"https://www.zillow.com/homedetails/444-Pearl-St-Tarentum-PA-15084/11279581_zpid/","","","90000","90000","1150","21900","10/03/2023","1252","sqft","71.88","2352.24","sqft","38.26","3","2","","Bryan Reilly","No","No","","444 Pearl St","Tarentum","15084","PA","USA","40.60479","-79.75079"
"https://www.zillow.com/homedetails/115-Varney-St-Pittsburgh-PA-15202/11326872_zpid/","","","92500","92500","1468","25600","10/03/2023","1226","sqft","75.45","1999.4","sqft","46.26","2","1","","Tara Lang","No","No","","115 Varney St","Pittsburgh","15202","PA","USA","40.495796","-80.047775"
"https://www.zillow.com/homedetails/438-Presque-Isle-Dr-Pittsburgh-PA-15239/11282367_zpid/","","","91500","91500","1550","85900","10/02/2023","888","sqft","103.04","9269.57","sqft","9.87","3","1","","Michael Pohlot","No","No","","438 Presque Isle Dr","Pittsburgh","15239","PA","USA","40.47271","-79.71324"
"https://www.zillow.com/homedetails/156-Washington-St-Etna-PA-15223/11331053_zpid/","","","95000","95000","1329","56400","09/28/2023","","","","4199.18","sqft","22.62","2","1","","Sandra Gavala","No","No","","156 Washington St","Etna","15223","PA","USA","40.492474","-79.95446"
"https://www.zillow.com/homedetails/2-Amherst-Ave-Pittsburgh-PA-15229/11405930_zpid/","","","93000","93000","1450","93100","09/28/2023","1088","sqft","85.48","4338.58","sqft","21.44","2","2","","Michael Pohlot","No","No","","2 Amherst Ave","Pittsburgh","15229","PA","USA","40.519512","-80.04418"
"https://www.zillow.com/homedetails/5471-Broad-St-Pittsburgh-PA-15206/11520483_zpid/","","","92500","92500","1579","75000","09/28/2023","1188","sqft","77.86","2800.91","sqft","33.03","3","1","","Pamela Auld","No","No","","5471 Broad St","Pittsburgh","15206","PA","USA","40.465477","-79.93312"
"https://www.zillow.com/homedetails/4236-Lydia-St-Pittsburgh-PA-15207/11544483_zpid/","","","90000","90000","1494","59500","09/27/2023","","","","2400.16","sqft","37.5","4","2","","Ryan Shedlock","No","No","","4236 Lydia St","Pittsburgh","15207","PA","USA","40.422173","-79.94189"
"https://www.zillow.com/homedetails/415-George-St-Turtle-Creek-PA-15145/11496173_zpid/","","","87500","87500","1250","51500","09/26/2023","","","","2613.6","sqft","33.48","3","1","","Ilona Tassone","No","No","","415 George St","Turtle Creek","15145","PA","USA","40.408764","-79.81814"
"https://www.zillow.com/homedetails/907-Punta-Gorda-Ave-East-Mc-Keesport-PA-15035/11537741_zpid/","","","93000","93000","1234","51200","09/26/2023","1188","sqft","78.28","3598.06","sqft","25.85","2","2","","Melissa Merriman","No","No","","907 Punta Gorda Ave","East Mc Keesport","15035","PA","USA","40.384132","-79.80777"
"https://www.zillow.com/homedetails/236-Highland-Ave-East-Pittsburgh-PA-15112/11457205_zpid/","","","95000","95000","1503","58800","09/22/2023","1161","sqft","81.83","4356","sqft","21.81","3","2","","Lori Maffeo","No","No","","236 Highland Ave","East Pittsburgh","15112","PA","USA","40.41056","-79.838165"
"https://www.zillow.com/homedetails/2315-Harrison-St-McKeesport-PA-15132/11463908_zpid/","","","90000","90000","1235","29900","09/22/2023","1008","sqft","89.29","3497.87","sqft","25.73","3","2","","Karen Petrozza","No","No","","2315 Harrison St","McKeesport","15132","PA","USA","40.33689","-79.83406"
"https://www.zillow.com/homedetails/216-Hart-Dr-Pittsburgh-PA-15235/11535234_zpid/","","","88325","88300","1365","76300","09/22/2023","992","sqft","89.04","6599.34","sqft","13.38","3","1","","Kelly Chess","No","No","","216 Hart Dr","Pittsburgh","15235","PA","USA","40.43236","-79.80517"
"https://www.zillow.com/homedetails/127-Richland-Dr-Pittsburgh-PA-15235/11454014_zpid/","","","93500","93500","1588","79800","09/18/2023","","","","6812.78","sqft","13.72","4","2","","Adam Slivka","No","No","","127 Richland Dr","Pittsburgh","15235","PA","USA","40.44749","-79.835724"
"https://www.zillow.com/homedetails/1000-Washington-Blvd-McKeesport-PA-15133/11465232_zpid/","","","95000","95000","2298","77500","09/18/2023","2403","sqft","39.53","4329.86","sqft","21.94","6","3","","Ellen Eyth","No","No","","1000 Washington Blvd","McKeesport","15133","PA","USA","40.344257","-79.87328"
"https://www.zillow.com/homedetails/120-State-St-Mc-Kees-Rocks-PA-15136/11594375_zpid/","","","95000","95000","1500","67500","09/18/2023","1332","sqft","71.32","5754.28","sqft","16.51","3","2","","Jennifer Drass","No","No","","120 State St","Mc Kees Rocks","15136","PA","USA","40.46795","-80.07941"
"https://www.zillow.com/homedetails/411-Locust-Ave-Clairton-PA-15025/11604824_zpid/","","","95000","95000","1310","33400","09/18/2023","1478","sqft","64.28","5549.54","sqft","17.12","4","2","","Ashley Loftis","No","No","","411 Locust Ave","Clairton","15025","PA","USA","40.305046","-79.89007"
