Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/123-Sunglow-Dr-Elizabeth-PA-15037/11265725_zpid/","","","290000","279600","1503","120400","10/17/2023","1476","sqft","196.48","10384.7","sqft","27.93","3","2","","Caitlin Fanelli","No","No","","123 Sunglow Dr","Elizabeth","15037","PA","USA","40.26841","-79.83818"
"https://www.zillow.com/homedetails/9441-Hilliard-Rd-Pittsburgh-PA-15237/11616777_zpid/","","","292000","292000","1738","160700","10/12/2023","1196","sqft","244.15","0.68","acres","430044.18","2","2","","Eli LaBelle","No","No","","9441 Hilliard Rd","Pittsburgh","15237","PA","USA","40.579094","-80.06591"
"https://www.zillow.com/homedetails/3907-Shepard-Rd-Gibsonia-PA-15044/11329691_zpid/","","","290000","290000","1999","177700","10/11/2023","2436","sqft","119.05","0.86","acres","337209.3","3","2","","Joanne Watterson","No","No","","3907 Shepard Rd","Gibsonia","15044","PA","USA","40.627705","-79.96119"
"https://www.zillow.com/homedetails/9704-Sundance-Dr-Bridgeville-PA-15017/59858759_zpid/","","","289900","289900","2199","191400","10/10/2023","1428","sqft","203.01","","","","3","4","","Barbara Baker","No","No","","9704 Sundance Dr","Bridgeville","15017","PA","USA","40.320824","-80.137505"
"https://www.zillow.com/homedetails/745-W-Madison-Cir-Pittsburgh-PA-15229/11441213_zpid/","","","295000","295000","2134","152200","10/06/2023","1616","sqft","182.55","8424.5","sqft","35.02","3","3","","Kristi Stebler","No","No","","745 W Madison Cir","Pittsburgh","15229","PA","USA","40.529415","-80.03145"
"https://www.zillow.com/homedetails/7978-Remington-Dr-Pittsburgh-PA-15237/11559201_zpid/","","","299000","299000","2400","169800","10/06/2023","","","","0.33","acres","913814.18","4","3","","Lynn Bryan","No","No","","7978 Remington Dr","Pittsburgh","15237","PA","USA","40.55625","-80.00729"
"https://www.zillow.com/homedetails/533-McClintock-Ave-Pittsburgh-PA-15214/11387318_zpid/","","","295000","295700","1348","57400","10/04/2023","2019","sqft","146.11","5401.44","sqft","54.62","4","2","","Miadia Carswell Flannagan","No","No","","533 McClintock Ave","Pittsburgh","15214","PA","USA","40.46233","-80.01477"
"https://www.zillow.com/homedetails/9100-Plateau-Dr-Pittsburgh-PA-15237/11618454_zpid/","","","289900","289900","1910","174800","09/29/2023","1079","sqft","268.67","0.27","acres","1076095.03","3","2","","Stephanie Fresh","No","No","","9100 Plateau Dr","Pittsburgh","15237","PA","USA","40.57237","-80.02125"
"https://www.zillow.com/homedetails/3121-Countryside-Dr-Allison-Park-PA-15101/11561459_zpid/","","","295000","294400","2392","132800","09/27/2023","1725","sqft","171.01","8646.66","sqft","34.12","4","3","","Stacey Kovaly","No","No","","3121 Countryside Dr","Allison Park","15101","PA","USA","40.55203","-79.94853"
"https://www.zillow.com/homedetails/137-Starr-Rd-W-Cheswick-PA-15024/2056190630_zpid/","","","298000","289400","1764","","09/22/2023","1232","sqft","241.88","1.38","acres","216412.49","3","3","","Rocio Delgado-Covey","No","No","","137 Starr Rd W","Cheswick","15024","PA","USA","",""
