Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/6910-Monroe-Ave-West-Mifflin-PA-15122/11427298_zpid/","","","117000","111000","1064","39600","10/16/2023","","","","6011.28","sqft","19.46","2","1","","Angie Flowers","No","No","","6910 Monroe Ave","West Mifflin","15122","PA","USA","40.35322","-79.90473"
"https://www.zillow.com/homedetails/3314-Virginia-Ave-West-Mifflin-PA-15122/11348500_zpid/","","","115000","115000","1264","50700","10/05/2023","","","","5749.92","sqft","20","2","2","","Everett Regan","No","No","","3314 Virginia Ave","West Mifflin","15122","PA","USA","40.392815","-79.888565"
"https://www.zillow.com/homedetails/306-Meredith-St-Pittsburgh-PA-15210/11556991_zpid/","","","114500","114500","1200","57300","09/28/2023","","","","","","","3","2","","Alice Vaday","No","No","","306 Meredith St","Pittsburgh","15210","PA","USA","40.397907","-79.9828"
"https://www.zillow.com/homedetails/13-14-Erie-Ave-Glassport-PA-15045/2056159824_zpid/","","","115000","","1092","","09/25/2023","2016","sqft","57.04","4356","sqft","26.4","4","2","","Patience Thomas","No","No","","13-14 Erie Ave","Glassport","15045","PA","USA","",""
"https://www.zillow.com/homedetails/126-Sherman-St-Mount-Oliver-PA-15210/11317196_zpid/","","","114395","114400","1395","29100","09/22/2023","1728","sqft","66.2","1977.62","sqft","57.84","4","1","","Jessica Naeser","No","No","","126 Sherman St","Mount Oliver","15210","PA","USA","40.414516","-79.98628"
"https://www.zillow.com/homedetails/285-Bramble-St-Verona-PA-15147/11375232_zpid/","","","117000","117000","1571","89300","09/22/2023","1480","sqft","79.05","5998.21","sqft","19.51","3","2","","Daniel Demers","No","No","","285 Bramble St","Verona","15147","PA","USA","40.474953","-79.87008"
"https://www.zillow.com/homedetails/1949-Michigan-Ave-West-Mifflin-PA-15122/11389416_zpid/","","","117000","117000","1099","62900","09/08/2023","875","sqft","133.71","7318.08","sqft","15.99","2","2","","Lori Dzuka","No","No","","1949 Michigan Ave","West Mifflin","15122","PA","USA","40.365505","-79.86692"
"https://www.zillow.com/homedetails/107-Macfarlane-Dr-Pittsburgh-PA-15235/11451881_zpid/","","","118000","118000","1297","64000","09/08/2023","1176","sqft","100.34","5998.21","sqft","19.67","3","2","","Naomi Harris","No","No","","107 Macfarlane Dr","Pittsburgh","15235","PA","USA","40.459026","-79.83852"
"https://www.zillow.com/homedetails/327-Redwood-St-Pittsburgh-PA-15210/11647046_zpid/","","","115000","115000","1014","45500","09/08/2023","763","sqft","150.72","3902.98","sqft","29.46","2","1","","Laurie Picone","No","No","","327 Redwood St","Pittsburgh","15210","PA","USA","40.39375","-79.99227"
"https://www.zillow.com/homedetails/313-Lewis-Run-Rd-West-Mifflin-PA-15122/11504902_zpid/","","","115000","115000","1256","67100","09/07/2023","","","","0.63","acres","182858.96","2","1","","Cheryl Tyrrell","No","No","","313 Lewis Run Rd","West Mifflin","15122","PA","USA","40.33216","-79.93196"
