Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/7021-Pennsylvania-Ave-Finleyville-PA-15332/11266987_zpid/","","","398000","398000","1276","113800","10/13/2023","908","sqft","438.33","1.04","acres","382324.69","3","2","","Lori Bost","No","No","","7021 Pennsylvania Ave","Finleyville","15332","PA","USA","40.272923","-79.914604"
"https://www.zillow.com/homedetails/1544-Glenwood-Rd-Pittsburgh-PA-15241/11510735_zpid/","","","390000","390000","2714","252900","10/06/2023","2080","sqft","187.5","8550.83","sqft","45.61","4","3","","Julie Welter","No","No","","1544 Glenwood Rd","Pittsburgh","15241","PA","USA","40.32769","-80.09501"
"https://www.zillow.com/homedetails/913-Summer-Pl-Pittsburgh-PA-15243/11313258_zpid/","","","386500","386500","1893","167100","09/28/2023","1468","sqft","263.28","6098.4","sqft","63.38","3","2","","Mary Zavodszky","No","No","","913 Summer Pl","Pittsburgh","15243","PA","USA","40.377792","-80.06024"
"https://www.zillow.com/homedetails/3223-Wainbell-Ave-Pittsburgh-PA-15216/11656143_zpid/","","","390000","389900","2569","135000","09/27/2023","2722","sqft","143.28","4399.56","sqft","88.65","4","3","","Barbara Baker","No","No","","3223 Wainbell Ave","Pittsburgh","15216","PA","USA","40.389446","-80.039856"
"https://www.zillow.com/homedetails/146-Alta-Vista-Dr-Imperial-PA-15126/338888168_zpid/","","","395250","","999","2500","09/27/2023","1903","sqft","207.7","8624.88","sqft","45.83","4","3","","David Bruckner","No","No","","146 Alta Vista Dr","Imperial","15126","PA","USA","40.45148","-80.25593"
"https://www.zillow.com/homedetails/2010-Menold-Dr-Allison-Park-PA-15101/11590996_zpid/","","","382000","382000","2500","221800","09/26/2023","2150","sqft","177.67","0.25","acres","1514070.55","4","3","","Joanne Watterson","No","No","","2010 Menold Dr","Allison Park","15101","PA","USA","40.568573","-79.992325"
"https://www.zillow.com/homedetails/1418-Walnut-St-Pittsburgh-PA-15218/2060362511_zpid/","","","390000","390000","2934","","09/26/2023","","","","0.59","acres","661016.95","4","4","","Nanci Jones","No","No","","1418 Walnut St","Pittsburgh","15218","PA","USA","40.433403","-79.878555"
"https://www.zillow.com/homedetails/145-Firwood-Dr-Bridgeville-PA-15017/59855969_zpid/","","","390000","390000","2500","173500","09/20/2023","","","","8712","sqft","44.77","4","3","","Barbara Baker","No","No","","145 Firwood Dr","Bridgeville","15017","PA","USA","40.335953","-80.12702"
"https://www.zillow.com/homedetails/454-Sharon-Rd-Coraopolis-PA-15108/72262172_zpid/","","","385000","384900","2500","206000","09/18/2023","","","","10497.96","sqft","36.67","3","3","","Kelly Robinson","No","No","","454 Sharon Rd","Coraopolis","15108","PA","USA","40.51284","-80.20894"
"https://www.zillow.com/homedetails/173-Alta-Vista-Dr-Imperial-PA-15126/338888158_zpid/","","","381440","","999","2500","09/18/2023","2100","sqft","181.64","9626.76","sqft","39.62","4","3","","David Bruckner","No","No","","173 Alta Vista Dr","Imperial","15126","PA","USA","40.450916","-80.25503"
