Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/135-Lebeau-Pike-Pittsburgh-PA-15221/11456639_zpid/","","","205000","204900","1500","123900","10/13/2023","1490","sqft","137.58","5227.2","sqft","39.22","3","2","","Amy Johnson","No","No","","135 Lebeau Pike","Pittsburgh","15221","PA","USA","40.41537","-79.8404"
"https://www.zillow.com/homedetails/263-Toura-Dr-Pittsburgh-PA-15236/11546455_zpid/","","","205750","205700","2540","183100","10/13/2023","1872","sqft","109.91","8450","sqft","24.35","4","4","Country Home Real Estate, Inc.","","No","No","","263 Toura Dr","Pittsburgh","15236","PA","USA","40.32012","-79.9517"
"https://www.zillow.com/homedetails/103-Oak-Ave-Millvale-PA-15209/11372043_zpid/","","","201000","201000","1500","106800","10/10/2023","","","","9334.91","sqft","21.53","2","1","","Kristi Stebler","No","No","","103 Oak Ave","Millvale","15209","PA","USA","40.50524","-79.97254"
"https://www.zillow.com/homedetails/11827-Joan-Dr-Pittsburgh-PA-15235/11493111_zpid/","","","202000","202000","1497","70000","10/06/2023","","","","0.26","acres","776923.08","3","2","","Ariel Harat","No","No","","11827 Joan Dr","Pittsburgh","15235","PA","USA","40.457973","-79.831154"
"https://www.zillow.com/homedetails/162-McKenzie-Dr-Pittsburgh-PA-15235/11534193_zpid/","","","205000","204800","1650","89000","10/04/2023","1632","sqft","125.61","7801.6","sqft","26.28","3","2","","John Adair","No","No","","162 McKenzie Dr","Pittsburgh","15235","PA","USA","40.45129","-79.80349"
"https://www.zillow.com/homedetails/2340-Fairland-St-Pittsburgh-PA-15210/11648249_zpid/","","","201000","201000","1395","66100","10/03/2023","1260","sqft","159.52","5000.69","sqft","40.19","3","2","","Roberta Mazzarini","No","No","","2340 Fairland St","Pittsburgh","15210","PA","USA","40.385525","-79.99394"
"https://www.zillow.com/homedetails/204-Sandy-Dr-Glenshaw-PA-15116/11485748_zpid/","","","205500","205500","1679","85300","10/02/2023","888","sqft","231.42","9147.6","sqft","22.46","2","2","","Stephanie Ramer","No","No","","204 Sandy Dr","Glenshaw","15116","PA","USA","40.531384","-79.98463"
"https://www.zillow.com/homedetails/478-Lincoln-Ave-Carnegie-PA-15106/11253330_zpid/","","","205000","205000","1500","114400","09/29/2023","1066","sqft","192.31","5998.21","sqft","34.18","2","2","","Susan Deely","No","No","","478 Lincoln Ave","Carnegie","15106","PA","USA","40.392586","-80.091995"
"https://www.zillow.com/homedetails/204-Owendale-Ave-Pittsburgh-PA-15227/11304302_zpid/","","","205000","205000","1395","89500","09/29/2023","1413","sqft","145.08","5000.69","sqft","40.99","3","2","","Sean Palmer","No","No","","204 Owendale Ave","Pittsburgh","15227","PA","USA","40.380554","-79.982445"
"https://www.zillow.com/homedetails/4104-Willow-Ave-Pittsburgh-PA-15234/11395714_zpid/","","","206500","206500","1500","136300","09/28/2023","1091","sqft","189.28","7000.09","sqft","29.5","3","1","","Bonnie Detwiler","No","No","","4104 Willow Ave","Pittsburgh","15234","PA","USA","40.360653","-80.03027"
