Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/151-S-15th-St-Pittsburgh-PA-15203/11474804_zpid/","","","437000","439300","2356","315000","10/18/2023","2423","sqft","180.35","","","","3","3","","Jennifer Rausch","No","No","","151 S 15th St","Pittsburgh","15203","PA","USA","40.426414","-79.98332"
"https://www.zillow.com/homedetails/109-Dillon-Dr-Pittsburgh-PA-15243/11360142_zpid/","","","436275","425100","2315","224000","10/17/2023","1758","sqft","248.17","6534","sqft","66.77","4","3","","Lisa McLaughlin","No","No","","109 Dillon Dr","Pittsburgh","15243","PA","USA","40.374683","-80.078316"
"https://www.zillow.com/homedetails/1219-Mayview-Rd-Pittsburgh-PA-15241/11434844_zpid/","","","450000","481700","2934","199000","10/16/2023","2340","sqft","192.31","0.65","acres","694873.38","4","3","","Joanne Randolph","No","No","","1219 Mayview Rd","Pittsburgh","15241","PA","USA","40.34807","-80.104256"
"https://www.zillow.com/homedetails/105-Lambeth-Dr-Pittsburgh-PA-15241/11510455_zpid/","","","450500","450500","2666","239100","10/12/2023","2319","sqft","194.26","0.42","acres","1066272.19","4","3","","Justina Howell","No","No","","105 Lambeth Dr","Pittsburgh","15241","PA","USA","40.327164","-80.068855"
"https://www.zillow.com/homedetails/4870-Rittenhouse-Rd-Bethel-Park-PA-15102/11471008_zpid/","","","438000","438000","2949","195700","10/10/2023","3172","sqft","138.08","1.22","acres","359842.26","6","3","","Sandra Smith","No","No","","4870 Rittenhouse Rd","Bethel Park","15102","PA","USA","40.345615","-80.024704"
"https://www.zillow.com/homedetails/1046-Old-Leechburg-Rd-Pittsburgh-PA-15239/11650764_zpid/","","","450000","450000","2903","197200","10/05/2023","2602","sqft","172.94","4.88","acres","92277.41","4","3","","Bridget Varrato","No","No","","1046 Old Leechburg Rd","Pittsburgh","15239","PA","USA","40.498756","-79.74645"
"https://www.zillow.com/homedetails/2947-Chautauqua-St-Gibsonia-PA-15044/11298772_zpid/","","","450000","448900","1999","170400","10/02/2023","2200","sqft","204.55","0.68","acres","661764.71","5","4","","Christine Hoss","No","No","","2947 Chautauqua St","Gibsonia","15044","PA","USA","40.60881","-79.943794"
"https://www.zillow.com/homedetails/844-Beech-Ave-Pittsburgh-PA-15233/11376544_zpid/","","","450000","450800","2866","203400","09/29/2023","2476","sqft","181.74","2178","sqft","206.61","3","2","","Mario Costanzo","No","No","","844 Beech Ave","Pittsburgh","15233","PA","USA","40.453094","-80.01621"
"https://www.zillow.com/homedetails/110-Highridge-Cir-Pittsburgh-PA-15234/11431345_zpid/","","","435000","435000","2149","225100","09/29/2023","1700","sqft","255.88","10001.38","sqft","43.49","3","2","","John Adair","No","No","","110 Highridge Cir","Pittsburgh","15234","PA","USA","40.354397","-80.04617"
"https://www.zillow.com/homedetails/110-Oakwood-Dr-Clairton-PA-15025/11577805_zpid/","","","450000","450000","2873","220000","09/26/2023","2372","sqft","189.71","0.37","acres","1213592.23","3","3","","Darlene Gibson","No","No","","110 Oakwood Dr","Clairton","15025","PA","USA","40.313442","-79.9424"
