Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/1609-Trinity-St-Pittsburgh-PA-15206/11278183_zpid/","","","302100","321200","1650","110600","10/13/2023","1276","sqft","236.76","3001.28","sqft","100.66","3","2","","Ally Mahon","No","No","","1609 Trinity St","Pittsburgh","15206","PA","USA","40.48627","-79.93231"
"https://www.zillow.com/homedetails/462-Grace-St-Pittsburgh-PA-15236/11468640_zpid/","","","300500","300500","1650","128600","10/06/2023","1700","sqft","176.76","7122.06","sqft","42.19","4","3","","Dan Haeck","No","No","","462 Grace St","Pittsburgh","15236","PA","USA","40.340633","-79.97277"
"https://www.zillow.com/homedetails/323-Elizabeth-Ave-Pittsburgh-PA-15202/11325549_zpid/","","","305000","305000","2535","196700","09/29/2023","2208","sqft","138.13","3990.1","sqft","76.44","5","3","","Imran Paniwala","No","No","","323 Elizabeth Ave","Pittsburgh","15202","PA","USA","40.49832","-80.06489"
"https://www.zillow.com/homedetails/626-Parkview-Ave-Pittsburgh-PA-15202/11368450_zpid/","","","300000","300000","2463","152100","09/29/2023","","","","3267","sqft","91.83","4","3","","Brian Carothers","No","No","","626 Parkview Ave","Pittsburgh","15202","PA","USA","40.505165","-80.06787"
"https://www.zillow.com/homedetails/1203-Chislett-St-Pittsburgh-PA-15206/11619531_zpid/","","","300000","300000","1500","78200","09/29/2023","1308","sqft","229.36","1799.03","sqft","166.76","3","1","","Nathaniel Nieland","No","No","","1203 Chislett St","Pittsburgh","15206","PA","USA","40.479843","-79.92885"
"https://www.zillow.com/homedetails/1801-Triphammer-Rd-South-Park-PA-15129/11251829_zpid/","","","305000","305000","1695","123600","09/28/2023","1436","sqft","212.4","0.78","acres","391025.64","3","2","","Roxane Agostinelli","No","No","","1801 Triphammer Rd","South Park","15129","PA","USA","40.281925","-79.98418"
"https://www.zillow.com/homedetails/1270-Havelock-St-Pittsburgh-PA-15234/11357062_zpid/","","","302000","302000","1870","161000","09/26/2023","","","","435.6","sqft","693.3","5","3","","Gina Giampietro","No","No","","1270 Havelock St","Pittsburgh","15234","PA","USA","40.368713","-80.00821"
"https://www.zillow.com/homedetails/280-Iroquois-Ave-Pittsburgh-PA-15237/11590005_zpid/","","","300000","300000","1999","120200","09/25/2023","","","","7840.8","sqft","38.26","3","2","","Gia Albanowski","No","No","","280 Iroquois Ave","Pittsburgh","15237","PA","USA","40.569336","-80.04162"
"https://www.zillow.com/homedetails/500-Rockfield-Rd-Pittsburgh-PA-15243/11361759_zpid/","","","300000","296000","1929","137300","09/22/2023","1260","sqft","238.1","9757.44","sqft","30.75","3","3","","Jennifer Solomon","No","No","","500 Rockfield Rd","Pittsburgh","15243","PA","USA","40.36628","-80.0925"
"https://www.zillow.com/homedetails/305-Field-Club-Ridge-Rd-Pittsburgh-PA-15238/11413883_zpid/","","","300000","300000","2351","201700","09/22/2023","1802","sqft","166.48","0.41","acres","738188.98","4","3","","Stephanie Veenis","No","No","","305 Field Club Ridge Rd","Pittsburgh","15238","PA","USA","40.518368","-79.856316"
"https://www.zillow.com/homedetails/951-Corace-Dr-Pittsburgh-PA-15243/11313164_zpid/","","","300000","300000","1664","100000","09/21/2023","1371","sqft","218.82","9578.84","sqft","31.32","3","2","","Nicole Johns","No","No","","951 Corace Dr","Pittsburgh","15243","PA","USA","40.379627","-80.06472"
"https://www.zillow.com/homedetails/912-Parkside-Ave-Pittsburgh-PA-15228/11311168_zpid/","","","305000","304900","1650","188000","09/15/2023","1232","sqft","247.56","3598.06","sqft","84.77","3","1","","Kristen Gallo","No","No","","912 Parkside Ave","Pittsburgh","15228","PA","USA","40.38411","-80.03692"
"https://www.zillow.com/homedetails/1821-Sillview-Dr-Pittsburgh-PA-15243/11398681_zpid/","","","300000","299900","2040","165500","09/14/2023","1950","sqft","153.85","0.31","acres","967741.94","5","3","","John Geisler","No","No","","1821 Sillview Dr","Pittsburgh","15243","PA","USA","40.36223","-80.079056"
"https://www.zillow.com/homedetails/10395-Meinert-Rd-Wexford-PA-15090/11274430_zpid/","","","300000","300000","2014","141200","09/13/2023","","","","0.63","acres","474683.54","4","2","","Chris Ciccarelli","No","No","","10395 Meinert Rd","Wexford","15090","PA","USA","40.60415","-80.06474"
