Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/6688-Kinsman-Rd-Pittsburgh-PA-15217/11288344_zpid/","","","780000","816800","4956","576800","10/16/2023","","","","4800.31","sqft","162.49","4","3","","Elizabeth Kofmehl","No","No","","6688 Kinsman Rd","Pittsburgh","15217","PA","USA","40.44523","-79.91239"
"https://www.zillow.com/homedetails/8002-Bayard-Ct-Pittsburgh-PA-15237/11559807_zpid/","","","850000","850000","5109","497100","10/16/2023","3320","sqft","256.02","0.52","acres","1634615.38","4","5","","Dan Kite","No","No","","8002 Bayard Ct","Pittsburgh","15237","PA","USA","40.55676","-79.99679"
"https://www.zillow.com/homedetails/1039-Colony-Dr-Pittsburgh-PA-15205/306759978_zpid/","","","800000","","1676","1300","10/16/2023","","","","0.25","acres","3200000","3","3","","Danielle Mach","No","No","","1039 Colony Dr","Pittsburgh","15205","PA","USA","40.429142","-80.14815"
"https://www.zillow.com/homedetails/311-Scarlet-Cir-Wexford-PA-15090/59853314_zpid/","","","775000","775000","4653","410000","10/13/2023","3174","sqft","244.17","0.27","acres","2847171.2","4","5","","Kim Marie Angiulli","No","No","","311 Scarlet Cir","Wexford","15090","PA","USA","40.655384","-80.0588"
"https://www.zillow.com/homedetails/808-Maryland-Ave-Pittsburgh-PA-15232/11628661_zpid/","","","899000","899000","4627","356700","10/11/2023","3300","sqft","272.42","4748.04","sqft","189.34","3","3","","Molly Howard","No","No","","808 Maryland Ave","Pittsburgh","15232","PA","USA","40.452145","-79.92875"
"https://www.zillow.com/homedetails/19-Rosemont-Ln-Pittsburgh-PA-15217/11290009_zpid/","","","768000","768000","4545","525000","10/06/2023","2522","sqft","304.52","5959.01","sqft","128.88","4","4","","Vicky Chang","No","No","","19 Rosemont Ln","Pittsburgh","15217","PA","USA","40.422207","-79.916115"
"https://www.zillow.com/homedetails/4357-Schenley-Farms-Ter-Pittsburgh-PA-15213/11407326_zpid/","","","829000","829000","4951","180400","10/06/2023","3478","sqft","238.36","8219.77","sqft","100.85","6","4","","Rebekah Siegel","No","No","","4357 Schenley Farms Ter","Pittsburgh","15213","PA","USA","40.450535","-79.95618"
"https://www.zillow.com/homedetails/11-Teal-Dr-Pittsburgh-PA-15238/11561743_zpid/","","","795000","795000","4968","405000","10/06/2023","3797","sqft","209.38","1.17","acres","680068.43","4","4","","Molly Finley","No","No","","11 Teal Dr","Pittsburgh","15238","PA","USA","40.552383","-79.90799"
"https://www.zillow.com/homedetails/213-Tennyson-Ave-Pittsburgh-PA-15213/11407921_zpid/","","","770000","770000","4531","463400","10/05/2023","3238","sqft","237.8","7200.47","sqft","106.94","5","4","","Julie Treemarchi","No","No","","213 Tennyson Ave","Pittsburgh","15213","PA","USA","40.447727","-79.95625"
"https://www.zillow.com/homedetails/204-Virginia-Manor-Dr-Pittsburgh-PA-15215/11373709_zpid/","","","780000","780000","4779","445700","10/04/2023","3206","sqft","243.29","0.48","acres","1623985.01","4","4","","Amy Marks","No","No","","204 Virginia Manor Dr","Pittsburgh","15215","PA","USA","40.510887","-79.92946"
"https://www.zillow.com/homedetails/317-Church-Ln-Sewickley-PA-15143/11555132_zpid/","","","800000","800000","4939","500000","10/02/2023","3360","sqft","238.1","0.59","acres","1353179.97","4","3","","Daniel Demers","No","No","","317 Church Ln","Sewickley","15143","PA","USA","40.555515","-80.19885"
"https://www.zillow.com/homedetails/5922-Elwood-St-Pittsburgh-PA-15232/11625504_zpid/","","","785000","785000","4725","367400","10/02/2023","2373","sqft","330.8","2178","sqft","360.42","5","3","","Molly Howard","No","No","","5922 Elwood St","Pittsburgh","15232","PA","USA","40.454273","-79.926605"
"https://www.zillow.com/homedetails/4352-Centre-Ave-Pittsburgh-PA-15213/11407563_zpid/","","","890000","890000","5727","400000","09/29/2023","4106","sqft","216.76","0.25","acres","3528945.28","6","4","","Elizabeth Bond","No","No","","4352 Centre Ave","Pittsburgh","15213","PA","USA","40.44994","-79.95595"
"https://www.zillow.com/homedetails/503-Buttermilk-Ln-Bradfordwoods-PA-15015/59842367_zpid/","","","765000","765000","4657","426200","09/27/2023","3205","sqft","238.69","1.18","acres","648305.08","4","5","","Deborah Cochran","No","No","","503 Buttermilk Ln","Bradfordwoods","15015","PA","USA","40.635914","-80.07866"
"https://www.zillow.com/homedetails/201-Parks-Rd-Mc-Donald-PA-15057/2079802738_zpid/","","","830000","829900","5006","","09/26/2023","","","","","","","1","","","","No","No","","201 Parks Rd","Mc Donald","15057","PA","USA","40.339165","-80.17228"
"https://www.zillow.com/homedetails/403-Orchard-St-Sewickley-PA-15143/11481033_zpid/","","","810000","810000","4929","302700","09/22/2023","","","","5749.92","sqft","140.87","4","4","","Nicole Kriebel","No","No","","403 Orchard St","Sewickley","15143","PA","USA","40.531097","-80.17216"
