Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/208-Monroe-Dr-Pittsburgh-PA-15229/11484338_zpid/","","","380000","353800","1999","130000","10/17/2023","1232","sqft","308.44","7801.6","sqft","48.71","3","2","","Renee Cavanaugh","No","No","","208 Monroe Dr","Pittsburgh","15229","PA","USA","40.532124","-80.03197"
"https://www.zillow.com/homedetails/2004-Murdstone-Rd-Pittsburgh-PA-15241/11472324_zpid/","","","375000","","3779","389500","10/16/2023","2592","sqft","144.68","0.63","acres","598086.12","3","4","","Jim Dolanch","No","No","","2004 Murdstone Rd","Pittsburgh","15241","PA","USA","40.343872","-80.0725"
"https://www.zillow.com/homedetails/1716-Greenleaf-St-Pittsburgh-PA-15211/11585206_zpid/","","","375000","375000","2605","208900","10/12/2023","2160","sqft","173.61","2861.89","sqft","131.03","4","3","","Brian Teyssier","No","No","","1716 Greenleaf St","Pittsburgh","15211","PA","USA","40.439117","-80.02719"
"https://www.zillow.com/homedetails/651-Edward-Dr-Carnegie-PA-15106/67080575_zpid/","","","380000","377800","2470","197000","10/12/2023","1979","sqft","192.02","9090.97","sqft","41.8","3","3","","Jordan Jankowski","No","No","","651 Edward Dr","Carnegie","15106","PA","USA","40.415478","-80.09067"
"https://www.zillow.com/homedetails/150-Alta-Vista-Dr-Imperial-PA-15126/338888166_zpid/","","","377745","","999","2500","10/12/2023","1559","sqft","242.3","8973.36","sqft","42.1","3","2","","David Bruckner","No","No","","150 Alta Vista Dr","Imperial","15126","PA","USA","40.45118","-80.25572"
"https://www.zillow.com/homedetails/5470-Hillcrest-St-Pittsburgh-PA-15206/11623203_zpid/","","","374900","374900","1546","18900","10/11/2023","1392","sqft","269.32","2421.94","sqft","154.79","3","2","","Edward Nadolny","No","No","","5470 Hillcrest St","Pittsburgh","15206","PA","USA","40.467148","-79.93189"
"https://www.zillow.com/homedetails/713-Heathergate-Dr-Pittsburgh-PA-15238/11646614_zpid/","","","375000","375000","2299","206800","10/09/2023","1894","sqft","197.99","0.77","acres","488472.06","3","3","","Natalie Hollinger","No","No","","713 Heathergate Dr","Pittsburgh","15238","PA","USA","40.579876","-79.880684"
"https://www.zillow.com/homedetails/1165-Billings-Dr-Pittsburgh-PA-15241/11433973_zpid/","","","380000","380000","2696","200600","10/06/2023","2072","sqft","183.4","0.34","acres","1128601.13","4","3","","Jingli Zhang","No","No","","1165 Billings Dr","Pittsburgh","15241","PA","USA","40.348663","-80.09865"
"https://www.zillow.com/homedetails/111-Meadow-Heights-Dr-Pittsburgh-PA-15215/11333813_zpid/","","","375000","376100","2400","159900","10/02/2023","1652","sqft","227","6046.13","sqft","62.02","3","3","","Andrew Bencsics","No","No","","111 Meadow Heights Dr","Pittsburgh","15215","PA","USA","40.4991","-79.91843"
"https://www.zillow.com/homedetails/133-Holly-Hill-Dr-Oakdale-PA-15071/58729866_zpid/","","","375000","375900","2450","198300","10/02/2023","2352","sqft","159.44","0.28","acres","1361161.52","4","4","","Robin Ross","No","No","","133 Holly Hill Dr","Oakdale","15071","PA","USA","40.414707","-80.184525"
"https://www.zillow.com/homedetails/314-Haugh-Dr-Pittsburgh-PA-15237/11590483_zpid/","","","377000","377000","2500","244800","09/29/2023","1998","sqft","188.69","0.26","acres","1459543.17","5","3","","Kathleen Cooke","No","No","","314 Haugh Dr","Pittsburgh","15237","PA","USA","40.562145","-80.03457"
"https://www.zillow.com/homedetails/524-Mifflin-Ave-Pittsburgh-PA-15221/11342228_zpid/","","","379000","378900","2265","185500","09/22/2023","1570","sqft","241.4","4133.84","sqft","91.68","3","2","","Amy Bair","No","No","","524 Mifflin Ave","Pittsburgh","15221","PA","USA","40.440445","-79.89372"
"https://www.zillow.com/homedetails/2101-Beulah-Rd-Pittsburgh-PA-15235/11454457_zpid/","","","375000","375000","2149","161800","09/22/2023","","","","0.28","acres","1332622.6","3","3","","Justin Cummings","No","No","","2101 Beulah Rd","Pittsburgh","15235","PA","USA","40.43495","-79.839516"
"https://www.zillow.com/homedetails/4513-Plummer-St-Pittsburgh-PA-15201/11613304_zpid/","","","380000","380000","1391","190000","09/21/2023","1556","sqft","244.22","8712","sqft","43.62","2","1","","Meghan Bray","No","No","","4513 Plummer St","Pittsburgh","15201","PA","USA","40.473694","-79.96065"
"https://www.zillow.com/homedetails/9325-Highmeadow-Rd-Allison-Park-PA-15101/11618791_zpid/","","","374900","374900","2297","173200","09/20/2023","","","","0.5","acres","749800","5","3","","Gloria Carroll","No","No","","9325 Highmeadow Rd","Allison Park","15101","PA","USA","40.575386","-79.99427"
"https://www.zillow.com/homedetails/1318-Plantation-Dr-Bethel-Park-PA-15102/11578899_zpid/","","","372000","372000","2770","251600","09/18/2023","1944","sqft","191.36","0.28","acres","1309398.1","4","4","","Mikal Merlina","No","No","","1318 Plantation Dr","Bethel Park","15102","PA","USA","40.31365","-80.02163"
"https://www.zillow.com/homedetails/145-N-Jamestown-Rd-Coraopolis-PA-15108/11553893_zpid/","","","380000","379900","2500","250000","09/15/2023","2040","sqft","186.27","0.28","acres","1338499.47","5","3","","Michael Reed","No","No","","145 N Jamestown Rd","Coraopolis","15108","PA","USA","40.533173","-80.20857"
"https://www.zillow.com/homedetails/4118-Lee-Ct-Allison-Park-PA-15101/11592911_zpid/","","","370000","369900","2269","199200","09/15/2023","","","","0.81","acres","456790.12","3","3","","Rachael Schafer","No","No","","4118 Lee Ct","Allison Park","15101","PA","USA","40.567257","-79.94681"
