Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/1143-Downlook-St-Pittsburgh-PA-15201/11275667_zpid/","","","318000","318000","1558","94100","10/13/2023","1196","sqft","265.89","3497.87","sqft","90.91","3","1","","Sean Kelly","No","No","","1143 Downlook St","Pittsburgh","15201","PA","USA","40.483494","-79.93803"
"https://www.zillow.com/homedetails/150-Woodhall-Dr-Pittsburgh-PA-15236/11508009_zpid/","","","310000","310000","1645","114100","10/13/2023","1064","sqft","291.35","7148.2","sqft","43.37","3","2","","Christopher Angelo","No","No","","150 Woodhall Dr","Pittsburgh","15236","PA","USA","40.33556","-79.98271"
"https://www.zillow.com/homedetails/1048-Cedar-Blvd-Pittsburgh-PA-15228/11359346_zpid/","","","315000","315000","2194","160000","10/06/2023","1638","sqft","192.31","8145.72","sqft","38.67","3","3","","Kevin Schwarz","No","No","","1048 Cedar Blvd","Pittsburgh","15228","PA","USA","40.373383","-80.058266"
"https://www.zillow.com/homedetails/1103-Greenwood-Dr-Pittsburgh-PA-15236/11508149_zpid/","","","310000","310000","1959","118600","10/06/2023","1596","sqft","194.24","7540.24","sqft","41.11","4","3","","Theresa White","No","No","","1103 Greenwood Dr","Pittsburgh","15236","PA","USA","40.332653","-79.99138"
"https://www.zillow.com/homedetails/1304-Cairn-Dr-Bethel-Park-PA-15102/11607159_zpid/","","","315000","315000","2400","187300","09/29/2023","1902","sqft","165.62","7884.36","sqft","39.95","4","3","","Mirnela Ibisevic","No","No","","1304 Cairn Dr","Bethel Park","15102","PA","USA","40.300293","-80.032074"
"https://www.zillow.com/homedetails/1328-Knollwood-Dr-Monroeville-PA-15146/11654191_zpid/","","","308000","308000","2500","181600","09/29/2023","2430","sqft","126.75","9565.78","sqft","32.2","5","4","","Sandi Ricci","No","No","","1328 Knollwood Dr","Monroeville","15146","PA","USA","40.413387","-79.74228"
"https://www.zillow.com/homedetails/1421-Sandstone-Dr-W-Tarentum-PA-15084/2055850076_zpid/","","","312750","","1128","","09/29/2023","1824","sqft","171.46","0.25","acres","1251000","4","4","","Ally Mahon","No","No","","1421 Sandstone Dr W","Tarentum","15084","PA","USA","",""
"https://www.zillow.com/homedetails/681-Carnival-Dr-Pittsburgh-PA-15239/11283240_zpid/","","","310000","310000","1982","163400","09/27/2023","1884","sqft","164.54","8049.89","sqft","38.51","3","2","","Barbara Bolls","No","No","","681 Carnival Dr","Pittsburgh","15239","PA","USA","40.46679","-79.71129"
"https://www.zillow.com/homedetails/2650-Pioneer-Ave-Pittsburgh-PA-15226/11566633_zpid/","","","310000","310000","2351","101600","09/26/2023","","","","4356","sqft","71.17","5","3","","Kelley Perry","No","No","","2650 Pioneer Ave","Pittsburgh","15226","PA","USA","40.39517","-80.02502"
"https://www.zillow.com/homedetails/159-Karen-Dr-Elizabeth-PA-15037/11264927_zpid/","","","310000","310000","2555","181400","09/22/2023","2237","sqft","138.58","9112.75","sqft","34.02","5","3","","Edward Nadolny","No","No","","159 Karen Dr","Elizabeth","15037","PA","USA","40.274975","-79.82165"
