Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/5049-Amberson-Pl-Pittsburgh-PA-15232/11529106_zpid/","","","2200000","2200000","13498","681500","10/13/2023","5335","sqft","412.37","","","","6","7","","Mary Anne Hanna Lang","No","No","","5049 Amberson Pl","Pittsburgh","15232","PA","USA","40.450188","-79.941154"
"https://www.zillow.com/homedetails/808-Whitetail-Cir-Wexford-PA-15090/242630598_zpid/","","","1775000","1775000","9315","34800","10/13/2023","6500","sqft","273.08","4.25","acres","417381.9","6","5","","Nicholas Fix","No","No","","808 Whitetail Cir","Wexford","15090","PA","USA","40.65993","-80.058784"
"https://www.zillow.com/homedetails/5640-N-Montour-Rd-Gibsonia-PA-15044/121887465_zpid/","","","3245000","3245000","31366","2834300","10/02/2023","9252","sqft","350.73","163","acres","19907.98","5","7","","Gia Albanowski","No","No","","5640 N Montour Rd","Gibsonia","15044","PA","USA","40.643696","-79.97557"
"https://www.zillow.com/homedetails/1732-Sturbridge-Dr-Sewickley-PA-15143/333136875_zpid/","","","2113870","","1887","23800","09/29/2023","7000","sqft","301.98","2.45","acres","863332.65","6","6","","Adam Longshore","No","No","","1732 Sturbridge Dr","Sewickley","15143","PA","USA","40.568","-80.087975"
"https://www.zillow.com/homedetails/625-East-Dr-Sewickley-PA-15143/11518716_zpid/","","","2000000","1999900","12296","767600","09/28/2023","","","","0.34","acres","5866823.12","6","6","","Liza Christ","No","No","","625 East Dr","Sewickley","15143","PA","USA","40.54859","-80.184975"
"https://www.zillow.com/homedetails/89-1st-St-Oakmont-PA-15139/300248798_zpid/","","","2085000","","1395","1300","09/22/2023","5100","sqft","408.82","7095.92","sqft","293.83","4","6","","Lori Hummel","No","No","","89 1st St","Oakmont","15139","PA","USA","40.512386","-79.84789"
"https://www.zillow.com/homedetails/665-Chilliwack-Ln-Mars-PA-16046/164593212_zpid/","","","1950000","1949700","11762","696200","09/01/2023","5304","sqft","367.65","0.49","acres","4016477.86","6","5","","Angela Hoying Pulkowski","No","No","","665 Chilliwack Ln","Mars","16046","PA","USA","40.66389","-80.086174"
"https://www.zillow.com/homedetails/1342-Inverness-Ave-Pittsburgh-PA-15217/11630531_zpid/","","","2200000","2200400","13271","827400","08/28/2023","6317","sqft","348.27","0.32","acres","6845052.89","5","6","","Susan Silversmith","No","No","","1342 Inverness Ave","Pittsburgh","15217","PA","USA","40.44214","-79.93145"
"https://www.zillow.com/homedetails/45-Stonedale-Rd-Sewickley-PA-15143/304678757_zpid/","","","3750000","3749900","22633","443500","08/08/2023","3600","sqft","1041.67","69.37","acres","54058.81","4","4","","Liza Christ","No","No","","45 Stonedale Rd","Sewickley","15143","PA","USA","40.55368","-80.125374"
"https://www.zillow.com/homedetails/630-Canterbury-Ln-Sewickley-PA-15143/11519114_zpid/","","","2358576","2357500","7834","802100","08/02/2023","3803","sqft","620.19","0.54","acres","4354109.62","5","5","","","No","No","","630 Canterbury Ln","Sewickley","15143","PA","USA","40.544865","-80.182556"
