Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/946-Cedarwood-Dr-Pittsburgh-PA-15235/11568114_zpid/","","","200000","198200","1500","95300","10/12/2023","1288","sqft","155.28","6120.18","sqft","32.68","3","2","","Jeanine White","No","No","","946 Cedarwood Dr","Pittsburgh","15235","PA","USA","40.48571","-79.784164"
"https://www.zillow.com/homedetails/2708-Custer-Ave-Pittsburgh-PA-15227/11644986_zpid/","","","199500","199500","1530","71100","10/10/2023","1681","sqft","118.68","6534","sqft","30.53","4","2","","Theresa White","No","No","","2708 Custer Ave","Pittsburgh","15227","PA","USA","40.392883","-79.97575"
"https://www.zillow.com/homedetails/20-Judicial-St-Pittsburgh-PA-15211/11516458_zpid/","","","200000","200000","1617","38100","10/06/2023","","","","4878.72","sqft","40.99","3","2","","Donna Isoldi","No","No","","20 Judicial St","Pittsburgh","15211","PA","USA","40.426376","-80.00014"
"https://www.zillow.com/homedetails/1429-Alton-St-Pittsburgh-PA-15216/11444929_zpid/","","","199000","199000","1694","68900","10/05/2023","2025","sqft","98.27","3001.28","sqft","66.3","4","1","","Erica Shulsky","No","No","","1429 Alton St","Pittsburgh","15216","PA","USA","40.41209","-80.02083"
"https://www.zillow.com/homedetails/1107-Fredonia-St-Pittsburgh-PA-15220/11366906_zpid/","","","200000","200000","1327","54300","09/29/2023","1350","sqft","148.15","3563.21","sqft","56.13","3","2","","Linda Backo","No","No","","1107 Fredonia St","Pittsburgh","15220","PA","USA","40.44466","-80.04262"
"https://www.zillow.com/homedetails/1051-Thorn-Run-Rd-Coraopolis-PA-15108/11552625_zpid/","","","200000","200000","1881","99300","09/29/2023","1890","sqft","105.82","0.35","acres","571428.57","3","2","","Robin Ross","No","No","","1051 Thorn Run Rd","Coraopolis","15108","PA","USA","40.506718","-80.20521"
"https://www.zillow.com/homedetails/6317-Crombie-St-Pittsburgh-PA-15217/11635065_zpid/","","","200000","200000","2013","152400","09/29/2023","1365","sqft","146.52","2500.34","sqft","79.99","3","2","","Danielle Delmonico","No","No","","6317 Crombie St","Pittsburgh","15217","PA","USA","40.431202","-79.91717"
"https://www.zillow.com/homedetails/1418-State-St-885-Clairton-PA-15025/2055930561_zpid/","","","200000","","1050","","09/28/2023","2856","sqft","70.03","0.6","acres","333333.33","4","3","","Tracy Khalil","No","No","# 885","1418 State St #885","Clairton","15025","PA","USA","",""
"https://www.zillow.com/homedetails/380-Pierina-Dr-Pittsburgh-PA-15243/11399181_zpid/","","","200000","200000","1494","115700","09/26/2023","955","sqft","209.42","6324.91","sqft","31.62","3","2","","Douglas Brewster","No","No","","380 Pierina Dr","Pittsburgh","15243","PA","USA","40.36286","-80.092995"
"https://www.zillow.com/homedetails/42-Clifton-St-Pittsburgh-PA-15210/11645561_zpid/","","","200000","200000","1545","82600","09/25/2023","2173","sqft","92.04","6838.92","sqft","29.24","5","2","","Nicole Blosl","No","No","","42 Clifton St","Pittsburgh","15210","PA","USA","40.388172","-79.9808"
"https://www.zillow.com/homedetails/117-Adele-Ave-Pittsburgh-PA-15223/11372562_zpid/","","","197500","197500","1450","66300","09/22/2023","","","","6000","sqft","32.92","2","2","","Jen Hannaford","No","No","","117 Adele Ave","Pittsburgh","15223","PA","USA","40.50678","-79.95355"
"https://www.zillow.com/homedetails/213-Austin-St-Pittsburgh-PA-15235/11568895_zpid/","","","200000","200000","1514","116500","09/22/2023","1530","sqft","130.72","5998.21","sqft","33.34","4","2","","Kelli Verosky","No","No","","213 Austin St","Pittsburgh","15235","PA","USA","40.47457","-79.78436"
"https://www.zillow.com/homedetails/1546-Bellaire-Pl-Pittsburgh-PA-15226/11649181_zpid/","","","199000","199000","1466","70900","09/22/2023","1040","sqft","191.35","5993.86","sqft","33.2","3","2","","Zachary Galasso","No","No","","1546 Bellaire Pl","Pittsburgh","15226","PA","USA","40.393265","-80.004135"
"https://www.zillow.com/homedetails/15-Bottomfield-St-Pittsburgh-PA-15223/11333242_zpid/","","","198000","198000","1666","89400","09/20/2023","1238","sqft","159.94","4573.8","sqft","43.29","3","2","","Nicole Chirdon","No","No","","15 Bottomfield St","Pittsburgh","15223","PA","USA","40.49632","-79.94839"
"https://www.zillow.com/homedetails/123-Clubvue-Dr-West-Mifflin-PA-15122/11349806_zpid/","","","200000","199900","1542","98800","09/15/2023","1571","sqft","127.31","","","","4","2","","Kitty Yimin","No","No","","123 Clubvue Dr","West Mifflin","15122","PA","USA","40.37834","-79.88907"
"https://www.zillow.com/homedetails/5256-Adobe-Dr-Pittsburgh-PA-15236/11469977_zpid/","","","200000","200000","1564","94000","09/15/2023","","","","6608.05","sqft","30.27","3","2","","Tracy Artman","No","No","","5256 Adobe Dr","Pittsburgh","15236","PA","USA","40.340755","-79.988434"
"https://www.zillow.com/homedetails/9-Suzanne-St-Imperial-PA-15126/11657108_zpid/","","","200000","199900","1848","86900","09/15/2023","","","","1.7","acres","117647.06","3","3","","Sandra Toulouse","No","No","","9 Suzanne St","Imperial","15126","PA","USA","40.455517","-80.242355"
"https://www.zillow.com/homedetails/3017-Brentwood-Ave-Pittsburgh-PA-15227/11303959_zpid/","","","199900","199900","1399","77500","09/11/2023","1384","sqft","144.44","3750.52","sqft","53.3","3","2","","Brian Kirchner","No","No","","3017 Brentwood Ave","Pittsburgh","15227","PA","USA","40.382393","-79.97318"
