Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/105-Good-Ln-Pittsburgh-PA-15237/11481901_zpid/","","","345000","349900","1681","75300","10/16/2023","2100","sqft","164.29","10084.14","sqft","34.21","4","2","","Nancy Dorn","No","No","","105 Good Ln","Pittsburgh","15237","PA","USA","40.539124","-80.035446"
"https://www.zillow.com/homedetails/103-Summit-Ridge-Dr-Bridgeville-PA-15017/59856208_zpid/","","","350000","358100","2600","180400","10/16/2023","","","","10667.84","sqft","32.81","4","3","","Kevin Trumble","No","No","","103 Summit Ridge Dr","Bridgeville","15017","PA","USA","40.328312","-80.12797"
"https://www.zillow.com/homedetails/46-Norfolk-Dr-Coraopolis-PA-15108/11402116_zpid/","","","353500","353500","2570","156800","10/13/2023","","","","0.26","acres","1347179.88","3","3","","Bob LaMarca","No","No","","46 Norfolk Dr","Coraopolis","15108","PA","USA","40.498985","-80.18988"
"https://www.zillow.com/homedetails/1951-Wallace-Rd-Allison-Park-PA-15101/11591172_zpid/","","","346000","383100","2500","238900","10/13/2023","2016","sqft","171.63","0.46","acres","753320.27","4","3","","Gail Scott","No","No","","1951 Wallace Rd","Allison Park","15101","PA","USA","40.56624","-79.991486"
"https://www.zillow.com/homedetails/1240-Oakwood-Dr-Clairton-PA-15025/11577756_zpid/","","","345000","345000","2132","179100","10/12/2023","1719","sqft","200.7","0.36","acres","962343.1","3","3","","Sandra Rodeheaver","No","No","","1240 Oakwood Dr","Clairton","15025","PA","USA","40.31604","-79.9488"
"https://www.zillow.com/homedetails/443-Marlin-Dr-Pittsburgh-PA-15228/11659286_zpid/","","","350000","350000","1749","146900","10/06/2023","","","","5401.44","sqft","64.8","3","3","","Kelly Cheponis","No","No","","443 Marlin Dr","Pittsburgh","15228","PA","USA","40.384842","-80.04935"
"https://www.zillow.com/homedetails/3415-Eisenhower-Dr-White-Oak-PA-15131/11541107_zpid/","","","345000","345000","3711","196500","10/04/2023","","","","9025.63","sqft","38.22","5","5","","Jennifer Solomon","No","No","","3415 Eisenhower Dr","White Oak","15131","PA","USA","40.345463","-79.80424"
"https://www.zillow.com/homedetails/7105-Schoyer-Ave-Pittsburgh-PA-15218/11345051_zpid/","","","350000","349900","2028","125200","09/29/2023","1680","sqft","208.33","4621.72","sqft","75.73","3","2","","Sara Leitera","No","No","","7105 Schoyer Ave","Pittsburgh","15218","PA","USA","40.421516","-79.89706"
"https://www.zillow.com/homedetails/507-2nd-St-Oakmont-PA-15139/11447522_zpid/","","","349900","349900","1432","115600","09/29/2023","","","","4499.75","sqft","77.76","3","2","","John Marzullo","No","No","","507 2nd St","Oakmont","15139","PA","USA","40.51804","-79.84633"
"https://www.zillow.com/homedetails/1214-Regency-Dr-Pittsburgh-PA-15237/11559316_zpid/","","","350000","350000","1997","158200","09/28/2023","1508","sqft","232.1","0.31","acres","1139322.92","3","2","","Sheila Seiling","No","No","","1214 Regency Dr","Pittsburgh","15237","PA","USA","40.554337","-80.01063"
"https://www.zillow.com/homedetails/293-Seventh-Indiana-Br-Indiana-PA-15701/2056199413_zpid/","","","342000","","1634","","09/22/2023","3191","sqft","107.18","4356","sqft","78.51","5","3","","Lauren Bieda","No","No","","293 Seventh Indiana Br","Indiana","15701","PA","USA","",""
"https://www.zillow.com/homedetails/2113-Ramsey-Rd-Monroeville-PA-15146/11654575_zpid/","","","353000","352900","2974","213000","09/19/2023","2950","sqft","119.66","0.4","acres","882500","5","3","","Matt O'Donnell","No","No","","2113 Ramsey Rd","Monroeville","15146","PA","USA","40.403065","-79.749664"
"https://www.zillow.com/homedetails/232-Haymont-Dr-Gibsonia-PA-15044/11363607_zpid/","","","349000","349000","1991","231900","09/18/2023","1605","sqft","217.45","0.98","acres","356122.45","3","2","","Jordan Schramm","No","No","","232 Haymont Dr","Gibsonia","15044","PA","USA","40.65219","-79.97495"
"https://www.zillow.com/homedetails/2742-W-Bardonner-Rd-Gibsonia-PA-15044/11276104_zpid/","","","347000","346900","2269","155300","09/15/2023","1606","sqft","216.06","0.71","acres","486676.02","3","3","","Paul Palermo","No","No","","2742 W Bardonner Rd","Gibsonia","15044","PA","USA","40.60368","-79.95502"
"https://www.zillow.com/homedetails/2442-Rosegarden-Rd-Pittsburgh-PA-15220/11453117_zpid/","","","345000","344900","1999","155800","09/06/2023","2158","sqft","159.87","9430.74","sqft","36.58","5","2","","Daniel Demers","No","No","","2442 Rosegarden Rd","Pittsburgh","15220","PA","USA","40.408207","-80.045395"
"https://www.zillow.com/homedetails/2236-Montgomery-Rd-Sewickley-PA-15143/11616275_zpid/","","","349900","349800","1999","214100","09/06/2023","","","","1.46","acres","239657.53","3","2","","Geoff Smathers","No","No","","2236 Montgomery Rd","Sewickley","15143","PA","USA","40.570343","-80.100685"
"https://www.zillow.com/homedetails/603-Arthur-St-Pittsburgh-PA-15219/11659601_zpid/","","","350000","350000","1900","167300","09/01/2023","1718","sqft","203.73","3911.69","sqft","89.48","4","4","","Monica Reynolds","No","No","","603 Arthur St","Pittsburgh","15219","PA","USA","40.443497","-79.985214"
"https://www.zillow.com/homedetails/316-Forestwood-Dr-Gibsonia-PA-15044/11317666_zpid/","","","350000","350000","2034","157800","08/30/2023","1188","sqft","294.61","0.55","acres","636016.72","4","2","","Nancy Ware","No","No","","316 Forestwood Dr","Gibsonia","15044","PA","USA","40.627663","-79.93341"
