Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/5174-Broad-St-Pittsburgh-PA-15224/11520192_zpid/","","","105000","105000","1550","50100","10/12/2023","","","","1176.12","sqft","89.28","2","1","","Lindsay Grice","No","No","","5174 Broad St","Pittsburgh","15224","PA","USA","40.46599","-79.93999"
"https://www.zillow.com/homedetails/406-N-Mathilda-St-Pittsburgh-PA-15224/11519444_zpid/","","","105000","105000","1357","36400","10/10/2023","868","sqft","120.97","757.94","sqft","138.53","2","1","","Chrissy Heinle","No","No","","406 N Mathilda St","Pittsburgh","15224","PA","USA","40.467857","-79.94566"
"https://www.zillow.com/homedetails/50-Marwood-Ave-Pittsburgh-PA-15221/11456745_zpid/","","","105000","105000","1575","69900","10/05/2023","912","sqft","115.13","5227.2","sqft","20.09","3","2","","Robert Moncavage","No","No","","50 Marwood Ave","Pittsburgh","15221","PA","USA","40.412758","-79.84787"
"https://www.zillow.com/homedetails/5704-Lauder-St-Pittsburgh-PA-15207/11352126_zpid/","","","110000","110000","1494","69000","09/29/2023","","","","8712","sqft","12.63","4","2","","Robert Floyd","No","No","","5704 Lauder St","Pittsburgh","15207","PA","USA","40.36677","-79.91526"
"https://www.zillow.com/homedetails/3914-Everlawn-St-West-Mifflin-PA-15122/11385996_zpid/","","","112000","112000","1214","65500","09/29/2023","780","sqft","143.59","6808.43","sqft","16.45","2","2","","Mary Frances Miller","No","No","","3914 Everlawn St","West Mifflin","15122","PA","USA","40.39224","-79.87514"
"https://www.zillow.com/homedetails/163-Knox-Ave-Pittsburgh-PA-15210/11435944_zpid/","","","105000","97000","1525","56000","09/29/2023","2168","sqft","48.43","3750.52","sqft","28","3","2","","Raymond Carnevali","No","No","","163 Knox Ave","Pittsburgh","15210","PA","USA","40.4132","-79.99073"
"https://www.zillow.com/homedetails/5720-3rd-St-Verona-PA-15147/11449878_zpid/","","","105000","105000","1136","28500","09/29/2023","920","sqft","114.13","4800.31","sqft","21.87","2","1","","Kristie Martin","No","No","","5720 3rd St","Verona","15147","PA","USA","40.485924","-79.838905"
"https://www.zillow.com/homedetails/2035-Wesley-St-McKeesport-PA-15132/11501486_zpid/","","","109074","109100","1105","58400","09/29/2023","990","sqft","110.18","5601.82","sqft","19.47","1","2","","George Kendall","No","No","","2035 Wesley St","McKeesport","15132","PA","USA","40.339478","-79.83311"
"https://www.zillow.com/homedetails/800-Liberty-St-Mc-Kees-Rocks-PA-15136/11594026_zpid/","","","109000","109000","1400","51500","09/29/2023","2160","sqft","50.46","2613.6","sqft","41.7","3","1","","Robert Moncavage","No","No","","800 Liberty St","Mc Kees Rocks","15136","PA","USA","40.470528","-80.0777"
"https://www.zillow.com/homedetails/76-Montclair-Ave-Pittsburgh-PA-15229/11406113_zpid/","","","110000","110000","1450","96700","09/28/2023","1136","sqft","96.83","3598.06","sqft","30.57","3","1","","Thom McDonell","No","No","","76 Montclair Ave","Pittsburgh","15229","PA","USA","40.520554","-80.03477"
"https://www.zillow.com/homedetails/2614-Sunset-Ave-Pittsburgh-PA-15214/11610256_zpid/","","","110000","110000","1355","49300","09/26/2023","1288","sqft","85.4","5000.69","sqft","22","3","1","","David Carter","No","No","","2614 Sunset Ave","Pittsburgh","15214","PA","USA","40.47381","-80.000244"
"https://www.zillow.com/homedetails/2016-Saxonburg-Blvd-Tarentum-PA-15084/11319065_zpid/","","","107500","107500","1495","83300","09/22/2023","","","","1.12","acres","95982.14","3","1","","Frank Pekarek","No","No","","2016 Saxonburg Blvd","Tarentum","15084","PA","USA","40.6263","-79.85796"
"https://www.zillow.com/homedetails/1919-Tours-St-Pittsburgh-PA-15212/11512459_zpid/","","","111000","111000","1640","54800","09/22/2023","1847","sqft","60.1","2134.44","sqft","52","3","2","","Erin Autenreith","No","No","","1919 Tours St","Pittsburgh","15212","PA","USA","40.466778","-79.98152"
"https://www.zillow.com/homedetails/2339-Spring-St-Pittsburgh-PA-15210/11308599_zpid/","","","106000","106000","1200","20300","09/21/2023","1488","sqft","71.24","2600.53","sqft","40.76","3","1","","Zachary Galasso","No","No","","2339 Spring St","Pittsburgh","15210","PA","USA","40.416355","-79.97319"
"https://www.zillow.com/homedetails/7803-Saint-Lawrence-Ave-Pittsburgh-PA-15218/11382767_zpid/","","","110000","110000","1234","59500","09/18/2023","960","sqft","114.58","1781.6","sqft","61.74","2","2","","Joseph Pegher","No","No","","7803 Saint Lawrence Ave","Pittsburgh","15218","PA","USA","40.423443","-79.881546"
"https://www.zillow.com/homedetails/1448-Huber-St-McKeesport-PA-15133/11466172_zpid/","","","109900","109900","1142","61200","09/15/2023","","","","6298.78","sqft","17.45","3","1","","Jason Ruzich","No","No","","1448 Huber St","McKeesport","15133","PA","USA","40.337765","-79.86735"
"https://www.zillow.com/homedetails/194-Bost-Dr-West-Mifflin-PA-15122/11427822_zpid/","","","109000","108900","1249","76700","09/12/2023","900","sqft","121.11","6181.16","sqft","17.63","2","2","","Michael Kusenko","No","No","","194 Bost Dr","West Mifflin","15122","PA","USA","40.346203","-79.93063"
"https://www.zillow.com/homedetails/109-Wilbert-St-Pittsburgh-PA-15211/11516023_zpid/","","","110000","110000","1696","75300","09/08/2023","1962","sqft","56.07","4399.56","sqft","25","4","2","","Taylor Drawbaugh","No","No","","109 Wilbert St","Pittsburgh","15211","PA","USA","40.426815","-80.012146"
"https://www.zillow.com/homedetails/3900-Desota-Ave-McKeesport-PA-15132/11500471_zpid/","","","108900","108900","998","41500","09/07/2023","1200","sqft","90.75","3001.28","sqft","36.28","2","1","","Jason Dalbey","No","No","","3900 Desota Ave","McKeesport","15132","PA","USA","40.35128","-79.83231"
"https://www.zillow.com/homedetails/802-Vermont-Ave-Glassport-PA-15045/11543616_zpid/","","","110000","110000","1961","78700","09/05/2023","1708","sqft","64.4","5998.21","sqft","18.34","4","3","","Daniel Churley","No","No","","802 Vermont Ave","Glassport","15045","PA","USA","40.322582","-79.8898"
"https://www.zillow.com/homedetails/1806-Nash-Ave-Pittsburgh-PA-15235/11567767_zpid/","","","109500","109400","1300","66200","09/01/2023","980","sqft","111.73","3676.46","sqft","29.78","2","2","","Lisa Yates","No","No","","1806 Nash Ave","Pittsburgh","15235","PA","USA","40.49349","-79.79079"
"https://www.zillow.com/homedetails/1330-Cavitt-Rd-Monroeville-PA-15146/11263521_zpid/","","","105000","105000","1099","76000","08/30/2023","988","sqft","106.28","7801.6","sqft","13.46","3","2","","Alan Comanici","No","No","","1330 Cavitt Rd","Monroeville","15146","PA","USA","40.415436","-79.72036"
