Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/1122-Berkshire-Ave-Pittsburgh-PA-15226/59835707_zpid/","","","234000","231700","1483","72000","10/18/2023","1344","sqft","174.11","3598.06","sqft","65.04","3","2","","Jim Clark","No","No","","1122 Berkshire Ave","Pittsburgh","15226","PA","USA","40.389416","-80.01613"
"https://www.zillow.com/homedetails/2940-Dodds-Ave-Pittsburgh-PA-15216/11570656_zpid/","","","230000","220500","1500","79500","10/17/2023","","","","0.38","acres","605263.16","2","2","","Jack Hutterer","No","No","","2940 Dodds Ave","Pittsburgh","15216","PA","USA","40.401127","-80.04167"
"https://www.zillow.com/homedetails/415-Cedarville-St-Pittsburgh-PA-15224/11402907_zpid/","","","230000","234300","2197","100900","10/16/2023","2968","sqft","77.49","2400.16","sqft","95.83","5","2","","Devin Canofari","No","No","","415 Cedarville St","Pittsburgh","15224","PA","USA","40.4599","-79.94997"
"https://www.zillow.com/homedetails/4057-Crestwood-Dr-Gibsonia-PA-15044/11318017_zpid/","","","232000","224900","1991","115600","10/13/2023","","","","","","","3","2","","Jane York","No","No","","4057 Crestwood Dr","Gibsonia","15044","PA","USA","40.62308","-79.91875"
"https://www.zillow.com/homedetails/3719-Middleboro-Rd-Pittsburgh-PA-15234/11395903_zpid/","","","231000","231000","1650","89100","10/12/2023","1220","sqft","189.34","6534","sqft","35.35","3","2","","Ruth Weigers","No","No","","3719 Middleboro Rd","Pittsburgh","15234","PA","USA","40.36033","-80.02088"
"https://www.zillow.com/homedetails/4-Laurel-Vlg-Pittsburgh-PA-15202/11368499_zpid/","","","230000","230000","1576","129500","10/11/2023","1562","sqft","147.25","4003.16","sqft","57.45","3","1","","Betsy Wotherspoon","No","No","","4 Laurel Vlg","Pittsburgh","15202","PA","USA","40.50256","-80.07705"
"https://www.zillow.com/homedetails/448-Seldon-Ave-Verona-PA-15147/11448198_zpid/","","","230000","230000","1400","93500","10/06/2023","2176","sqft","105.7","8603.1","sqft","26.73","4","2","","Eileen Doheny","No","No","","448 Seldon Ave","Verona","15147","PA","USA","40.50965","-79.83997"
"https://www.zillow.com/homedetails/1073-Crest-Dr-Crescent-PA-15046/11613919_zpid/","","","229900","229900","1650","110100","10/06/2023","","","","0.33","acres","691844.72","4","3","","Gina Cuccaro","No","No","","1073 Crest Dr","Crescent","15046","PA","USA","40.558517","-80.2441"
"https://www.zillow.com/homedetails/4081-Greenridge-Dr-Verona-PA-15147/11530913_zpid/","","","232500","232000","1997","125000","10/05/2023","1614","sqft","144.05","8986.43","sqft","25.87","3","3","","Rand Hudson","No","No","","4081 Greenridge Dr","Verona","15147","PA","USA","40.51082","-79.80762"
"https://www.zillow.com/homedetails/2363-Birtley-Ave-Pittsburgh-PA-15226/11566311_zpid/","","","230000","230000","1654","88600","10/03/2023","1441","sqft","159.61","5601.82","sqft","41.06","5","2","","Dianne Wilk","No","No","","2363 Birtley Ave","Pittsburgh","15226","PA","USA","40.398113","-80.01903"
