Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/151-Fort-Pitt-Blvd-APT-1004-Pittsburgh-PA-15222/87993672_zpid/","","","465000","465300","2803","313700","10/11/2023","1275","sqft","364.71","191.66","sqft","2426.12","2","2","","Tyler Petit","No","No","Apt 1004","151 Fort Pitt Blvd APT 1004","Pittsburgh","15222","PA","USA","40.438683","-80.00467"
"https://www.zillow.com/homedetails/622-Gross-St-UNIT-103-Pittsburgh-PA-15224/250808810_zpid/","","","485000","485000","2977","376500","10/11/2023","1330","sqft","364.66","","","","2","3","","Ryan Edmondson","No","No","Unit 103","622 Gross St UNIT 103","Pittsburgh","15224","PA","USA","40.458122","-79.94639"
"https://www.zillow.com/homedetails/320-Fort-Duquesne-Blvd-22GHJ-Pittsburgh-PA-15222/2056011596_zpid/","","","622500","","2090","","10/09/2023","2898","sqft","214.8","","","","3","4","","Lisa Solomon","No","No","# 22GHJ","320 Fort Duquesne Blvd #22GHJ","Pittsburgh","15222","PA","USA","",""
"https://www.zillow.com/homedetails/320-Fort-Duquesne-Blvd-APT-21C-Pittsburgh-PA-15222/11363066_zpid/","","","490000","490000","2871","435000","10/02/2023","1718","sqft","285.22","121.97","sqft","4017.45","3","3","","Todd Mercer","No","No","Apt 21C","320 Fort Duquesne Blvd APT 21C","Pittsburgh","15222","PA","USA","40.442528","-80.00726"
"https://www.zillow.com/homedetails/550-Market-St-14C-Pittsburgh-PA-15222/119346970_zpid/","","","1075000","1075000","6358","695800","09/30/2023","1791","sqft","600.22","","","","2","3","","Dave McSwigan","No","No","# 14C","550 Market St #14C","Pittsburgh","15222","PA","USA","40.441345","-80.00165"
"https://www.zillow.com/homedetails/320-Fort-Duquesne-Blvd-26FGHJ-Pittsburgh-PA-15222/2072197888_zpid/","","","1000000","1000000","7588","","09/28/2023","4016","sqft","249","","sqft","","2","3","","Nicholas Fix","No","No","# 26FGHJ","320 Fort Duquesne Blvd #26FGHJ","Pittsburgh","15222","PA","USA","",""
"https://www.zillow.com/homedetails/2635-Penn-Ave-413-Pittsburgh-PA-15222/2080270456_zpid/","","","897975","898000","5415","","09/22/2023","1844","sqft","486.97","","","","3","3","","Kathy Wallace","No","No","# 413","2635 Penn Ave #413","Pittsburgh","15222","PA","USA","",""
"https://www.zillow.com/homedetails/1219-Crescent-Pl-APT-3D-Pittsburgh-PA-15217/119346905_zpid/","","","445000","444900","1929","371400","09/21/2023","1700","sqft","261.76","","","","2","2","","Roslyn Neiman","No","No","Apt 3D","1219 Crescent Pl APT 3D","Pittsburgh","15217","PA","USA","40.42323","-79.913414"
"https://www.zillow.com/homedetails/301-5th-Ave-APT-718-Pittsburgh-PA-15222/119345201_zpid/","","","485000","485000","2924","461700","09/20/2023","1315","sqft","368.82","","","","2","3","","Julie Rost","No","No","Apt 718","301 5th Ave APT 718","Pittsburgh","15222","PA","USA","40.441055","-79.99962"
"https://www.zillow.com/homedetails/1716-Waterleaf-Dr-Sewickley-PA-15143/164553074_zpid/","","","650000","649900","3920","451600","09/08/2023","3046","sqft","213.39","3920.4","sqft","165.8","3","3","","Sue Neal","No","No","","1716 Waterleaf Dr","Sewickley","15143","PA","USA","40.601","-80.0968"
