Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/5-Bayard-Rd-APT-413-Pittsburgh-PA-15213/11528431_zpid/","","","229000","236100","1881","118400","10/13/2023","1257","sqft","182.18","","","","2","2","","Stefanie Behrend","No","No","Apt 413","5 Bayard Rd APT 413","Pittsburgh","15213","PA","USA","40.452713","-79.94253"
"https://www.zillow.com/homedetails/1212-Stanford-Ct-Coraopolis-PA-15108/11322663_zpid/","","","230000","242800","1910","140100","10/12/2023","1692","sqft","135.93","1306.8","sqft","176","2","2","","Lindsay Trojan","No","No","","1212 Stanford Ct","Coraopolis","15108","PA","USA","40.492825","-80.11136"
"https://www.zillow.com/homedetails/1331-Quail-Run-Cir-Bethel-Park-PA-15102/11639069_zpid/","","","186450","186400","1650","113200","10/11/2023","1380","sqft","135.11","","sqft","","3","2","","Sherry Tom","No","No","","1331 Quail Run Cir","Bethel Park","15102","PA","USA","40.292362","-80.04166"
"https://www.zillow.com/homedetails/1608-Timberidge-Dr-Bethel-Park-PA-15102/11638317_zpid/","","","190000","190000","1425","109500","10/06/2023","1056","sqft","179.92","","","","2","2","","Jason Wilcox","No","No","","1608 Timberidge Dr","Bethel Park","15102","PA","USA","40.298283","-80.03138"
"https://www.zillow.com/homedetails/302-Fox-Chapel-Rd-APT-606-Pittsburgh-PA-15238/11374864_zpid/","","","238500","238500","1714","186100","09/29/2023","1900","sqft","125.53","","","","3","2","","Pamela Stamper","No","No","Apt 606","302 Fox Chapel Rd APT 606","Pittsburgh","15238","PA","USA","40.493748","-79.88102"
"https://www.zillow.com/homedetails/1811-Kenzie-Dr-Pittsburgh-PA-15205/11400743_zpid/","","","240000","240000","1500","115000","09/29/2023","1187","sqft","202.19","","","","3","2","","Robin Ross","No","No","","1811 Kenzie Dr","Pittsburgh","15205","PA","USA","40.440647","-80.13858"
"https://www.zillow.com/homedetails/2802-Leona-Ln-Coraopolis-PA-15108/11403871_zpid/","","","210000","210000","1488","120500","09/29/2023","","","","0.32","acres","656250","2","2","","Mark Gulla","No","No","","2802 Leona Ln","Coraopolis","15108","PA","USA","40.482567","-80.14238"
"https://www.zillow.com/homedetails/230-Queensberry-Ct-Pittsburgh-PA-15237/11409651_zpid/","","","228000","228000","1650","109100","09/29/2023","1188","sqft","191.92","","","","2","2","","Diana Staudenmaier","No","No","","230 Queensberry Ct","Pittsburgh","15237","PA","USA","40.516506","-79.9916"
"https://www.zillow.com/homedetails/701-Camelot-Dr-Pittsburgh-PA-15237/11643696_zpid/","","","195000","195000","1500","94700","09/29/2023","1239","sqft","157.38","","","","2","2","","Elaine Bodnar","No","No","","701 Camelot Dr","Pittsburgh","15237","PA","USA","40.584156","-80.043"
"https://www.zillow.com/homedetails/136-Centennial-Ave-207-Sewickley-PA-15143/2057533143_zpid/","","","245000","245000","1949","","09/29/2023","","","","","","","2","2","","Susan Reuter","No","No","# 207","136 Centennial Ave #207","Sewickley","15143","PA","USA","",""
