Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/104-Pappan-Dr-Imperial-PA-15126/59846613_zpid/","","","308000","314100","2385","195500","10/12/2023","1884","sqft","163.48","3898.62","sqft","79","3","3","","Robin Ross","No","No","","104 Pappan Dr","Imperial","15126","PA","USA","40.45691","-80.24085"
"https://www.zillow.com/homedetails/108-Arbor-Trail-Dr-Mc-Kees-Rocks-PA-15136/164712285_zpid/","","","320500","320500","2100","195600","10/10/2023","1396","sqft","229.58","3676.46","sqft","87.18","3","3","","Jeannine Dabecco","No","No","","108 Arbor Trail Dr","Mc Kees Rocks","15136","PA","USA","40.4578","-80.114"
"https://www.zillow.com/homedetails/103-Raymond-Dr-Oakdale-PA-15071/125935884_zpid/","","","310000","310000","2400","215500","10/02/2023","1748","sqft","177.35","2905.45","sqft","106.7","3","3","","Bob Fox","No","No","","103 Raymond Dr","Oakdale","15071","PA","USA","40.424793","-80.2448"
"https://www.zillow.com/homedetails/669-Freedom-Dr-Carnegie-PA-15106/121886772_zpid/","","","325000","325000","2500","197200","09/29/2023","","","","1611.72","sqft","201.65","3","3","","Joey Booker","No","No","","669 Freedom Dr","Carnegie","15106","PA","USA","40.423023","-80.134026"
"https://www.zillow.com/homedetails/149-Villa-Dr-Pittsburgh-PA-15214/11328529_zpid/","","","285000","285000","2134","137200","09/28/2023","1416","sqft","201.27","3885.55","sqft","73.35","3","4","","Michaela Tripon","No","No","","149 Villa Dr","Pittsburgh","15214","PA","USA","40.494118","-80.00063"
"https://www.zillow.com/homedetails/3004-Alden-Dr-Pittsburgh-PA-15220/59835980_zpid/","","","305000","305700","1529","176900","09/28/2023","1454","sqft","209.77","2334.82","sqft","130.63","2","3","","Shanna Funwela","No","No","","3004 Alden Dr","Pittsburgh","15220","PA","USA","40.39334","-80.061"
"https://www.zillow.com/homedetails/7077-Clubview-Dr-Bridgeville-PA-15017/59858233_zpid/","","","320000","320000","2650","176600","09/28/2023","2128","sqft","150.38","6229.08","sqft","51.37","3","4","","Sara Passaro","No","No","","7077 Clubview Dr","Bridgeville","15017","PA","USA","40.340073","-80.133286"
"https://www.zillow.com/homedetails/3107-Raintree-Dr-Gibsonia-PA-15044/164245555_zpid/","","","340500","340400","2429","207000","09/21/2023","1856","sqft","183.46","1960.2","sqft","173.71","3","3","","Beth Danchek","No","No","","3107 Raintree Dr","Gibsonia","15044","PA","USA","40.614082","-79.933685"
"https://www.zillow.com/homedetails/73-McKinley-Dr-Mc-Kees-Rocks-PA-15136/242629962_zpid/","","","283100","283100","2028","183000","09/18/2023","","","","6342.34","sqft","44.64","3","3","","Sandra Horner","No","No","","73 McKinley Dr","Mc Kees Rocks","15136","PA","USA","40.464554","-80.10313"
"https://www.zillow.com/homedetails/7086-Clubview-Dr-Bridgeville-PA-15017/59858266_zpid/","","","340000","339900","1978","144800","09/12/2023","1954","sqft","174","","","","3","2","","Elizabeth Anish","No","No","","7086 Clubview Dr","Bridgeville","15017","PA","USA","40.33947","-80.13271"
"https://www.zillow.com/homedetails/7029-Clubview-Dr-Bridgeville-PA-15017/11657721_zpid/","","","295000","294200","2495","175800","09/08/2023","1808","sqft","163.16","","","","3","4","","Jennifer Mance","No","No","","7029 Clubview Dr","Bridgeville","15017","PA","USA","40.33887","-80.1366"
"https://www.zillow.com/homedetails/502-Raymond-Dr-Oakdale-PA-15071/121887315_zpid/","","","300000","299900","2498","198000","09/08/2023","1802","sqft","166.48","3188.59","sqft","94.09","3","3","","Deborah Reddick","No","No","","502 Raymond Dr","Oakdale","15071","PA","USA","40.42532","-80.24489"
"https://www.zillow.com/homedetails/800-Chelsea-Dr-Imperial-PA-15126/59851720_zpid/","","","310000","319800","2700","166800","09/06/2023","2088","sqft","148.47","7840.8","sqft","39.54","3","3","","Matthew Mendelson","No","No","","800 Chelsea Dr","Imperial","15126","PA","USA","40.440697","-80.21865"
"https://www.zillow.com/homedetails/134-Westbrooke-Ln-Coraopolis-PA-15108/59846468_zpid/","","","287000","286900","2100","175000","09/01/2023","1540","sqft","186.36","6446.88","sqft","44.52","3","3","","Edward Nadolny","No","No","","134 Westbrooke Ln","Coraopolis","15108","PA","USA","40.455166","-80.20744"
"https://www.zillow.com/homedetails/101-Brandon-Way-Coraopolis-PA-15108/64688152_zpid/","","","324900","324800","2500","197200","08/31/2023","","","","0.31","acres","1048064.52","3","3","","Tiffany Sander","No","No","","101 Brandon Way","Coraopolis","15108","PA","USA","40.483856","-80.107735"
"https://www.zillow.com/homedetails/104-Brandon-Way-Coraopolis-PA-15108/87986334_zpid/","","","300000","299900","2500","192100","08/31/2023","1724","sqft","174.01","5340.46","sqft","56.17","3","3","","Alex Norton","No","No","","104 Brandon Way","Coraopolis","15108","PA","USA","40.483643","-80.108154"
"https://www.zillow.com/homedetails/300-Trotwood-Dr-Coraopolis-PA-15108/92379442_zpid/","","","300000","299900","2496","201800","08/31/2023","1812","sqft","165.56","4809.02","sqft","62.38","3","3","","Laurie Kelly","No","No","","300 Trotwood Dr","Coraopolis","15108","PA","USA","40.467995","-80.15358"
"https://www.zillow.com/homedetails/1319-Village-Ln-Bridgeville-PA-15017/121886439_zpid/","","","346000","345900","2400","218200","08/31/2023","","","","2051.68","sqft","168.64","3","4","","Judi Sahayda","No","No","","1319 Village Ln","Bridgeville","15017","PA","USA","40.367702","-80.12898"
