Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/1021-Rural-Ridge-Dr-Cheswick-PA-15024/67345141_zpid/","","","242500","235500","2299","141700","10/17/2023","1704","sqft","142.31","5662.8","sqft","42.82","3","3","","Jennifer Mance","No","No","","1021 Rural Ridge Dr","Cheswick","15024","PA","USA","40.586754","-79.82355"
"https://www.zillow.com/homedetails/716-Carters-Grove-Dr-Gibsonia-PA-15044/11318144_zpid/","","","260000","261100","2100","132200","10/16/2023","1474","sqft","176.39","2125.73","sqft","122.31","3","4","","Gail Scott","No","No","","716 Carters Grove Dr","Gibsonia","15044","PA","USA","40.620193","-79.92709"
"https://www.zillow.com/homedetails/1102-Chelsea-Dr-Imperial-PA-15126/59851754_zpid/","","","260000","261100","1984","157200","10/16/2023","1431","sqft","181.69","3336.7","sqft","77.92","3","4","","Erin Petrelle","No","No","","1102 Chelsea Dr","Imperial","15126","PA","USA","40.441654","-80.21749"
"https://www.zillow.com/homedetails/229-Thornberry-Dr-McKnight-PA-15237/11409795_zpid/","","","221000","219400","1734","112400","10/13/2023","1188","sqft","186.03","722","sqft","306.09","2","2","","T. Richard Parobeck","No","No","","229 Thornberry Dr","Mcknight","15237","PA","USA","40.515343","-79.991936"
"https://www.zillow.com/homedetails/2618-Birchwood-Ln-Oakdale-PA-15071/59851175_zpid/","","","259900","260700","1794","165300","10/13/2023","1386","sqft","187.52","1568.16","sqft","165.74","3","3","","Christopher Schneider","No","No","","2618 Birchwood Ln","Oakdale","15071","PA","USA","40.442223","-80.210335"
"https://www.zillow.com/homedetails/4302-Hemlock-Cir-Allison-Park-PA-15101/11619139_zpid/","","","220000","220000","1679","114100","10/11/2023","","","","2639.74","sqft","83.34","2","2","","Kate Gordon","No","No","","4302 Hemlock Cir","Allison Park","15101","PA","USA","40.577126","-79.97913"
"https://www.zillow.com/homedetails/314-Blake-Ct-314-Coraopolis-PA-15108/2055622304_zpid/","","","270000","270000","2199","","10/11/2023","","","","","","","3","3","","Debra Bachman","No","No","# 314","314 Blake Ct #314","Coraopolis","15108","PA","USA","",""
"https://www.zillow.com/homedetails/133-Westbrooke-Ln-Coraopolis-PA-15108/59846552_zpid/","","","240000","240000","1849","150800","10/06/2023","1320","sqft","181.82","3833.28","sqft","62.61","3","3","","Brenda Dzurko","No","No","","133 Westbrooke Ln","Coraopolis","15108","PA","USA","40.45499","-80.208755"
"https://www.zillow.com/homedetails/2836-Bingham-Dr-Pittsburgh-PA-15241/11582619_zpid/","","","219000","219000","2100","146400","10/02/2023","","","","","","","3","4","","Shelley Killinger","No","No","","2836 Bingham Dr","Pittsburgh","15241","PA","USA","40.31084","-80.10818"
"https://www.zillow.com/homedetails/546-S-Trenton-Ave-Pittsburgh-PA-15221/11342247_zpid/","","","235000","234500","1662","159300","09/29/2023","1280","sqft","183.59","2047.5","sqft","114.77","2","1","","Heather Visnesky","No","No","","546 S Trenton Ave","Pittsburgh","15221","PA","USA","40.440018","-79.89255"
