Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/2309-Canterbury-Dr-N-Imperial-PA-15126/2055825124_zpid/","","","360000","","1681","","10/11/2023","2284","sqft","157.62","4621.72","sqft","77.89","3","3","","Kimberly Yot","No","No","","2309 Canterbury Dr N","Imperial","15126","PA","USA","",""
"https://www.zillow.com/homedetails/90-Kensington-Dr-Pittsburgh-PA-15237/121887708_zpid/","","","365000","365000","2535","244000","10/10/2023","1855","sqft","196.77","6534","sqft","55.86","3","4","","Christina Talotta","No","No","","90 Kensington Dr","Pittsburgh","15237","PA","USA","40.53939","-80.087906"
"https://www.zillow.com/homedetails/905-Bell-Dr-Wexford-PA-15090/242630011_zpid/","","","390000","390000","2635","230400","10/10/2023","2170","sqft","179.72","2008.12","sqft","194.21","3","3","","Jennifer Manown","No","No","","905 Bell Dr","Wexford","15090","PA","USA","40.65872","-80.1084"
"https://www.zillow.com/homedetails/5012-Jackson-Dr-Jefferson-Hills-PA-15025/87988655_zpid/","","","380000","380000","2466","214700","10/09/2023","2006","sqft","189.43","7784.17","sqft","48.82","3","3","","Christopher Angelo","No","No","","5012 Jackson Dr","Jefferson Hills","15025","PA","USA","40.28715","-79.96304"
"https://www.zillow.com/homedetails/1948-Georgetown-Dr-Sewickley-PA-15143/125935197_zpid/","","","379900","379900","2400","261200","10/06/2023","1692","sqft","224.53","1598.65","sqft","237.64","3","3","","Harriett Koedel","No","No","","1948 Georgetown Dr","Sewickley","15143","PA","USA","40.606865","-80.10274"
"https://www.zillow.com/homedetails/611-Edison-Dr-Wexford-PA-15090/121888366_zpid/","","","392500","392500","2500","273000","10/05/2023","1936","sqft","202.74","4791.6","sqft","81.91","3","3","","Nancy Evans","No","No","","611 Edison Dr","Wexford","15090","PA","USA","40.658104","-80.10644"
"https://www.zillow.com/homedetails/128-Craig-St-Imperial-PA-15126/248643559_zpid/","","","405000","405000","2746","305800","09/29/2023","3320","sqft","121.99","6290.06","sqft","64.39","3","4","","Rob Dutcher","No","No","","128 Craig St","Imperial","15126","PA","USA","40.46096","-80.23173"
"https://www.zillow.com/homedetails/18-Olivia-St-HOMESITE-18C-Pittsburgh-PA-15218/2057614893_zpid/","","","370890","","1910","","09/28/2023","1795","sqft","206.62","2178","sqft","170.29","3","3","","Brittany Newman","No","No","Homesite 18C","18 Olivia St HOMESITE 18C","Pittsburgh","15218","PA","USA","",""
"https://www.zillow.com/homedetails/4606-Spruce-Rd-Gibsonia-PA-15044/2057685894_zpid/","","","413475","413400","1900","","09/26/2023","2237","sqft","184.83","3300","sqft","125.3","4","4","","David Bruckner","No","No","","4606 Spruce Rd","Gibsonia","15044","PA","USA","",""
"https://www.zillow.com/homedetails/18-Seventeen-Pittsburgh-PA-15203/2056045402_zpid/","","","396000","","1461","","09/22/2023","","","","720","sqft","550","2","3","","Harry O'Brien","No","No","","18 Seventeen","Pittsburgh","15203","PA","USA","",""
"https://www.zillow.com/homedetails/400-Scenic-Dr-Canonsburg-PA-15317/2056218056_zpid/","","","416945","","1529","","09/22/2023","2339","sqft","178.26","7840.8","sqft","53.18","3","3","","David Bruckner","No","No","","400 Scenic Dr","Canonsburg","15317","PA","USA","",""
"https://www.zillow.com/homedetails/604-Garden-Way-Wexford-PA-15090/87996225_zpid/","","","375000","375000","2470","219000","09/20/2023","1806","sqft","207.64","2099.59","sqft","178.61","3","3","","Kim Marie Angiulli","No","No","","604 Garden Way","Wexford","15090","PA","USA","40.63341","-80.05381"
"https://www.zillow.com/homedetails/402-Scenic-Dr-Canonsburg-PA-15317/2056249237_zpid/","","","371780","","1529","","09/20/2023","1978","sqft","187.96","8712","sqft","42.67","3","3","","David Bruckner","No","No","","402 Scenic Dr","Canonsburg","15317","PA","USA","",""
"https://www.zillow.com/homedetails/617-Broadmore-Ln-Wexford-PA-15090/121887676_zpid/","","","390000","390000","2500","257700","09/19/2023","1990","sqft","195.98","3968.32","sqft","98.28","3","3","","Ralph Harvey","No","No","","617 Broadmore Ln","Wexford","15090","PA","USA","40.629684","-80.050735"
"https://www.zillow.com/homedetails/404-Scenic-Dr-Canonsburg-PA-15317/2056259944_zpid/","","","367005","","1529","","09/19/2023","1978","sqft","185.54","8712","sqft","42.13","3","3","","David Bruckner","No","No","","404 Scenic Dr","Canonsburg","15317","PA","USA","",""
"https://www.zillow.com/homedetails/1314-Village-Ln-Bridgeville-PA-15017/121886533_zpid/","","","364900","364900","2600","258600","09/18/2023","1920","sqft","190.05","6","acres","60816.67","4","3","","Debra Donahue","No","No","","1314 Village Ln","Bridgeville","15017","PA","USA","40.368015","-80.128815"
"https://www.zillow.com/homedetails/406-Scenic-Dr-Canonsburg-PA-15317/2056287523_zpid/","","","367785","","1529","","09/18/2023","1978","sqft","185.94","8712","sqft","42.22","3","3","","David Bruckner","No","No","","406 Scenic Dr","Canonsburg","15317","PA","USA","",""
"https://www.zillow.com/homedetails/408-Scenic-Dr-Canonsburg-PA-15317/2056548060_zpid/","","","384275","","1529","","09/14/2023","2339","sqft","164.29","6098.4","sqft","63.01","3","3","","David Bruckner","No","No","","408 Scenic Dr","Canonsburg","15317","PA","USA","",""
"https://www.zillow.com/homedetails/918-Copper-Creek-Trl-LOT-5B-Gibsonia-PA-15044/2063470899_zpid/","","","419400","","1825","","09/13/2023","1600","sqft","262.13","0.59","acres","706774.52","3","2","","Terry Bienvenue","No","No","Lot 5B","918 Copper Creek Trl LOT 5B","Gibsonia","15044","PA","USA","",""
"https://www.zillow.com/homedetails/5561-Pocusset-St-Pittsburgh-PA-15217/11635288_zpid/","","","405000","404900","2688","100000","09/12/2023","2016","sqft","200.89","3049.2","sqft","132.82","4","4","","Lynn Dempsey","No","No","","5561 Pocusset St","Pittsburgh","15217","PA","USA","40.429653","-79.92805"
"https://www.zillow.com/homedetails/2621-Hunters-Point-Dr-Wexford-PA-15090/11273748_zpid/","","","405011","404900","3300","182900","09/08/2023","2328","sqft","173.97","","","","4","3","","Monice Ming Tong","No","No","","2621 Hunters Point Dr","Wexford","15090","PA","USA","40.605232","-80.09154"
"https://www.zillow.com/homedetails/105-Sample-Ln-Cranberry-Township-PA-16066/2059234261_zpid/","","","400000","","2100","","09/08/2023","1781","sqft","224.59","3136.32","sqft","127.54","3","3","","Kim Marie Angiulli","No","No","","105 Sample Ln","Cranberry Township","16066","PA","USA","",""
"https://www.zillow.com/homedetails/6009-Claire-Valley-Ct-Clairton-PA-15025/72261961_zpid/","","","357500","357300","2705","177800","09/01/2023","2019","sqft","177.07","5902.38","sqft","60.57","2","3","","Michele Fitterer","No","No","","6009 Claire Valley Ct","Clairton","15025","PA","USA","40.317707","-79.96333"
"https://www.zillow.com/homedetails/131-Sweetwater-Dr-Coraopolis-PA-15108/119345427_zpid/","","","369475","","4093","460000","08/28/2023","1801","sqft","205.15","3920.4","sqft","94.24","3","3","","Brittany Newman","No","No","","131 Sweetwater Dr","Coraopolis","15108","PA","USA","40.55458","-80.250114"
"https://www.zillow.com/homedetails/561-S-Negley-Ave-APT-12-Pittsburgh-PA-15232/11624809_zpid/","","","357500","357600","1650","150400","08/23/2023","1108","sqft","322.65","1245.82","sqft","286.96","2","2","","Alex Giannetti","No","No","Apt 12","561 S Negley Ave APT 12","Pittsburgh","15232","PA","USA","40.455685","-79.93278"
"https://www.zillow.com/homedetails/341-Trinity-Way-Wexford-PA-15090/242630736_zpid/","","","390000","390100","2600","243500","08/22/2023","2002","sqft","194.81","3998.81","sqft","97.53","3","3","","Cathy Wanserski","No","No","","341 Trinity Way","Wexford","15090","PA","USA","40.65062","-80.05344"
