Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/803-Newton-Sq-Coraopolis-PA-15108/11554991_zpid/","","","201500","201600","1474","96700","10/16/2023","1104","sqft","182.52","","","","2","2","","Albert Martelli","No","No","","803 Newton Sq","Coraopolis","15108","PA","USA","40.541317","-80.20503"
"https://www.zillow.com/homedetails/303-Newton-Sq-Coraopolis-PA-15108/11555035_zpid/","","","190000","187700","1610","106200","10/13/2023","1320","sqft","143.94","740.52","sqft","256.58","2","2","","Mary Kay Abdulovic","No","No","","303 Newton Sq","Coraopolis","15108","PA","USA","40.541252","-80.20646"
"https://www.zillow.com/homedetails/6371-Springhouse-Pl-Bridgeville-PA-15017/59857792_zpid/","","","172000","176300","1494","97000","10/13/2023","1020","sqft","168.63","1611.72","sqft","106.72","2","2","","Holly Donahue","No","No","","6371 Springhouse Pl","Bridgeville","15017","PA","USA","40.325676","-80.13404"
"https://www.zillow.com/homedetails/140-Lebeouf-Dr-New-Kensington-PA-15068/11596200_zpid/","","","172000","172000","1300","78000","10/10/2023","992","sqft","173.39","2025.54","sqft","84.92","2","2","","Michael Ricciuti","No","No","","140 Lebeouf Dr","New Kensington","15068","PA","USA","40.529385","-79.77597"
"https://www.zillow.com/homedetails/333-Shady-Ridge-Dr-Monroeville-PA-15146/11536106_zpid/","","","185000","185000","1581","109600","10/09/2023","1408","sqft","131.39","6786.65","sqft","27.26","3","3","","Victoria Scalise","No","No","","333 Shady Ridge Dr","Monroeville","15146","PA","USA","40.408497","-79.80668"
"https://www.zillow.com/homedetails/221-Heather-Dr-Monroeville-PA-15146/11600703_zpid/","","","178000","178000","1927","131200","09/21/2023","1560","sqft","114.1","1568.16","sqft","113.51","2","3","","Gerald Irwin","No","No","","221 Heather Dr","Monroeville","15146","PA","USA","40.441444","-79.77761"
"https://www.zillow.com/homedetails/38A-Bethany-Dr-Pittsburgh-PA-15215/164595612_zpid/","","","176517","176500","1650","118800","09/19/2023","","","","3162.46","sqft","55.82","2","2","","Brandi Harris","No","No","","38A Bethany Dr","Pittsburgh","15215","PA","USA","40.506004","-79.94067"
"https://www.zillow.com/homedetails/327-Lawn-St-Pittsburgh-PA-15213/11413144_zpid/","","","190000","190000","1955","52400","09/15/2023","","","","1698.84","sqft","111.84","4","2","","Lei Li","No","No","","327 Lawn St","Pittsburgh","15213","PA","USA","40.434402","-79.96284"
"https://www.zillow.com/homedetails/25-New-London-Ln-Oakmont-PA-15139/11489443_zpid/","","","195000","195000","1581","117000","09/12/2023","1288","sqft","151.4","3223.44","sqft","60.49","3","2","","Stephen Solomon","No","No","","25 New London Ln","Oakmont","15139","PA","USA","40.515835","-79.82807"
"https://www.zillow.com/homedetails/2001-Clearfork-Rd-Bridgeville-PA-15017/59856570_zpid/","","","180000","180000","1597","97600","09/12/2023","1240","sqft","145.16","2103.95","sqft","85.55","3","2","","John Fincham","No","No","","2001 Clearfork Rd","Bridgeville","15017","PA","USA","40.32704","-80.12402"
"https://www.zillow.com/homedetails/228-Schenley-Manor-Dr-Pittsburgh-PA-15201/11615973_zpid/","","","183000","183000","1546","66200","09/08/2023","","","","","","","3","1","","Ronald May","No","No","","228 Schenley Manor Dr","Pittsburgh","15201","PA","USA","40.474483","-79.93683"
"https://www.zillow.com/homedetails/506-Hemlock-Ct-Coraopolis-PA-15108/59845980_zpid/","","","215000","","1393","93900","09/06/2023","1240","sqft","173.39","2047.32","sqft","105.02","3","2","","Adam Heald","No","No","","506 Hemlock Ct","Coraopolis","15108","PA","USA","40.45717","-80.20917"
"https://www.zillow.com/homedetails/2843-Dolores-Dr-South-Park-PA-15129/11253206_zpid/","","","175000","175000","1433","109500","09/01/2023","1076","sqft","162.64","5292.54","sqft","33.07","2","2","","Cindy Schmidt","No","No","","2843 Dolores Dr","South Park","15129","PA","USA","40.284477","-80.019554"
"https://www.zillow.com/homedetails/510-Countryside-Dr-Mc-Kees-Rocks-PA-15136/11365144_zpid/","","","200000","200000","1500","101000","08/31/2023","1260","sqft","158.73","1049.8","sqft","190.51","3","2","","Ashley Blair-Lightholder","No","No","","510 Countryside Dr","Mc Kees Rocks","15136","PA","USA","40.457638","-80.13044"
"https://www.zillow.com/homedetails/159-Spruce-Ct-Pittsburgh-PA-15229/11369687_zpid/","","","215000","215000","1500","111700","08/29/2023","1100","sqft","195.45","1759.82","sqft","122.17","2","2","","Elizabeth Kofmehl","No","No","","159 Spruce Ct","Pittsburgh","15229","PA","USA","40.5109","-80.04423"
"https://www.zillow.com/homedetails/709-Countryside-Dr-Mc-Kees-Rocks-PA-15136/11365168_zpid/","","","175000","175000","1500","96500","08/25/2023","1200","sqft","145.83","1023.66","sqft","170.96","3","2","","Long Pham","No","No","","709 Countryside Dr","Mc Kees Rocks","15136","PA","USA","40.457554","-80.13139"
"https://www.zillow.com/homedetails/412-Timber-Trl-Imperial-PA-15126/59850661_zpid/","","","182500","182600","1450","115000","08/21/2023","","","","10349.86","sqft","17.63","2","2","","Joey Booker","No","No","","412 Timber Trl","Imperial","15126","PA","USA","40.44643","-80.22422"
"https://www.zillow.com/homedetails/218-Walnut-St-Blawnox-PA-15238/11414822_zpid/","","","201500","201500","1500","128100","08/18/2023","1160","sqft","173.71","1306.8","sqft","154.19","2","2","","Emily Fraser","No","No","","218 Walnut St","Blawnox","15238","PA","USA","40.49321","-79.86468"
"https://www.zillow.com/homedetails/225-Timber-Trl-Imperial-PA-15126/59850390_zpid/","","","185000","184900","1450","116000","08/18/2023","","","","1263.24","sqft","146.45","2","2","","Amy Smith","No","No","","225 Timber Trl","Imperial","15126","PA","USA","40.447247","-80.224846"
"https://www.zillow.com/homedetails/6362-Springhouse-Pl-Bridgeville-PA-15017/59857593_zpid/","","","168000","168000","1494","92400","08/17/2023","1014","sqft","165.68","1176.12","sqft","142.84","2","2","","Holly Donahue","No","No","","6362 Springhouse Pl","Bridgeville","15017","PA","USA","40.326057","-80.13382"
